TIME_TO_INTERVAL,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(IBM),Radiation(SDv3)(OWM),Radiation(MSM),Radiation(today)(CWB),Radiation(today)(IBM),Radiation(today)(OWM),WeatherType(CWB),WeatherType(pred)(CWB),WeatherType(IBM),WeatherType(pred)(IBM),WeatherType(OWM),WeatherType(pred)(OWM),ApparentTemperature(pred)[CWB],Temperature(pred)[CWB],RelativeHumidity(pred)[CWB],FeelsLikeTemperature(pred)[IBM],Temperature(pred)[IBM],RelativeHumidity(pred)[IBM],FeelsLikeTemperature(pred)[OWM],Temperature(pred)[OWM],RelativeHumidity(pred)[OWM]
2021-10-27 04:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,21.0,21.0,94.0,23.100000000000023,22.710000000000036,79.0
2021-10-27 05:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,21.0,21.0,94.0,23.100000000000023,22.710000000000036,79.0
2021-10-27 06:00:00,0.15269166666666598,0.03611111111111112,0.041182964,0.031741741103378275,0.043731844877284966,0.027791583637764683,0.04746,0.031741741103378275,0.043731844877284966,0.027791583637764683,晴,晴,晴朗,晴朗,晴,晴,23.0,21.0,85.0,21.0,21.0,94.0,22.650000000000034,22.280000000000033,80.0
2021-10-27 07:00:00,1.4488499999999966,0.125,0.24203619699999998,0.17705850308274634,0.2263249764117974,0.13607828571187405,0.25761999999999996,0.17705850308274634,0.2263249764117974,0.13607828571187405,晴,晴,晴朗,晴朗,晴,晴,23.0,21.0,85.0,22.0,21.0,93.0,22.650000000000034,22.280000000000033,80.0
2021-10-27 08:00:00,4.085008333333299,0.4666666666666666,0.460602933,0.3575832171287016,0.4333651187015385,0.2796672984431586,0.47118000000000004,0.3575832171287016,0.4333651187015385,0.2796672984431586,晴,晴,晴朗,晴朗,晴,晴,23.0,21.0,85.0,27.0,24.0,76.0,22.650000000000034,22.280000000000033,80.0
2021-10-27 09:00:00,5.405391666666678,0.6444444444444444,0.638561698,0.5223102971550836,0.6385150933028748,0.4350917681629373,0.64744,0.5223102971550836,0.6385150933028748,0.4350917681629373,晴,晴,晴朗,晴朗,晴,晴,26.0,24.0,72.0,23.0,22.0,88.0,24.160000000000025,23.86000000000001,71.0
2021-10-27 10:00:00,6.361858333333235,0.7805555555555556,0.758481822,0.6430542923326542,0.7050445308699872,0.4886939559104064,0.7728700000000001,0.6430542923326542,0.7050445308699872,0.4886939559104064,晴,晴,晴朗,晴朗,晴,晴,26.0,24.0,72.0,28.0,26.0,68.0,24.160000000000025,23.86000000000001,71.0
2021-10-27 11:00:00,6.884948834565022,0.8611111111111112,0.810824509,0.6397314817431735,0.6923834678904138,0.536811295508039,0.82371,0.6397314817431735,0.6923834678904138,0.536811295508039,晴,晴,晴朗,晴朗,晴,晴,26.0,24.0,72.0,31.0,29.0,58.0,24.160000000000025,23.86000000000001,71.0
2021-10-27 12:00:00,6.700972492358912,0.8277777777777777,0.79164332,0.6058535090547239,0.6032364869084647,0.5179309459049679,0.80676,0.6058535090547239,0.6032364869084647,0.5179309459049679,晴,晴,晴朗,晴朗,晴,晴,29.0,28.0,60.0,30.0,28.0,61.0,28.350000000000023,27.470000000000034,56.0
2021-10-27 13:00:00,5.9222999999999475,0.7166666666666667,0.702373778,0.6321690697958442,0.6027766578239533,0.5578399655162843,0.72202,0.6321690697958442,0.6027766578239533,0.5578399655162843,晴,晴,晴朗,晴朗,晴,晴,29.0,28.0,60.0,32.0,30.0,54.0,28.350000000000023,27.470000000000034,56.0
2021-10-27 14:00:00,4.6138083333333375,0.5583333333333332,0.549881846,0.5068799998422269,0.5070210579812244,0.4533383073926223,0.57287,0.5068799998422269,0.5070210579812244,0.4533383073926223,晴,晴,晴朗,晴朗,晴,晴,29.0,28.0,60.0,31.0,29.0,54.0,28.350000000000023,27.470000000000034,56.0
2021-10-27 15:00:00,2.6189611111111155,0.3472222222222222,0.347234681,0.2990550916648761,0.31829818161741075,0.28167180076216497,0.37626,0.2990550916648761,0.31829818161741075,0.28167180076216497,晴,晴,晴時多雲,晴時多雲,晴,晴,28.0,28.0,64.0,32.0,30.0,54.0,28.379999999999995,27.710000000000036,53.0
2021-10-27 16:00:00,0.3553721320649306,0.12777777777777774,0.12260275300000001,0.10543497834428353,0.11070543823514466,0.0888065073539951,0.15253999999999998,0.10543497834428353,0.11070543823514466,0.0888065073539951,晴,晴,晴時多雲,晴時多雲,晴,晴,28.0,28.0,64.0,31.0,29.0,55.0,28.379999999999995,27.710000000000036,53.0
2021-10-27 17:00:00,0.03063884156729216,0.0027777777777777783,0.0027008859999999996,0.0034299737984996442,0.00278372093357798,0.003080829204199297,0.00678,0.0034299737984996442,0.00278372093357798,0.003080829204199297,晴,晴,晴時多雲,晴時多雲,晴,晴,28.0,28.0,64.0,28.0,26.0,61.0,28.379999999999995,27.710000000000036,53.0
2021-10-27 18:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,29.0,28.0,57.0,25.470000000000034,25.29000000000002,61.0
2021-10-27 19:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,25.0,24.0,67.0,25.470000000000034,25.29000000000002,61.0
2021-10-27 20:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.00339,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,23.0,23.0,73.0,25.470000000000034,25.29000000000002,61.0
2021-10-27 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,24.0,24.0,69.0,23.460000000000036,23.320000000000054,67.0
2021-10-27 22:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,23.0,22.0,75.0,23.460000000000036,23.320000000000054,67.0
2021-10-27 23:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,22.0,22.0,80.0,23.460000000000036,23.320000000000054,67.0
2021-10-28 00:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,23.0,22.0,78.0,22.820000000000054,22.670000000000016,70.0
2021-10-28 01:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,21.0,21.0,83.0,22.820000000000054,22.670000000000016,70.0
2021-10-28 02:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,21.0,21.0,87.0,22.820000000000054,22.670000000000016,70.0
2021-10-28 03:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,21.0,21.0,85.0,22.670000000000016,22.44,74.0
2021-10-28 04:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,21.0,21.0,88.0,22.670000000000016,22.44,74.0
2021-10-28 05:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,21.0,21.0,88.0,22.670000000000016,22.44,74.0
2021-10-28 06:00:00,0.2727111111111122,0.03611111111111112,0.040078483,0.030296830154499632,0.036955510083401234,0.027324722151333032,0.04386,0.030296830154499632,0.036955510083401234,0.027324722151333032,晴,晴,局部多雲,局部多雲,晴,晴,23.0,21.0,77.0,21.0,21.0,88.0,22.52000000000004,22.300000000000008,74.0
2021-10-28 07:00:00,1.469205555555561,0.175,0.239782458,0.16799467234746493,0.20064658621117007,0.13225040422619833,0.25305,0.16799467234746493,0.20064658621117007,0.13225040422619833,晴,晴,局部多雲,局部多雲,晴,晴,23.0,21.0,77.0,22.0,21.0,84.0,22.52000000000004,22.300000000000008,74.0
2021-10-28 08:00:00,3.8363888888888873,0.43333333333333335,0.458039959,0.35740611219894314,0.3740808574986522,0.28003085715983245,0.46898999999999996,0.35740611219894314,0.3740808574986522,0.28003085715983245,晴,晴,局部多雲,局部多雲,晴,晴,23.0,21.0,77.0,25.0,24.0,69.0,22.52000000000004,22.300000000000008,74.0
2021-10-28 09:00:00,5.379069444444456,0.6166666666666667,0.635765942,0.5212087740476664,0.4980068339274374,0.4373910349691342,0.64781,0.5212087740476664,0.4980068339274374,0.4373910349691342,晴,晴,晴時多雲,晴時多雲,晴,晴,27.0,25.0,67.0,23.0,22.0,80.0,23.720000000000034,23.61000000000001,65.0
2021-10-28 10:00:00,6.262524999999987,0.7472222222222222,0.755494461,0.6443960223876942,0.5874839270024922,0.4957789580098362,0.76928,0.6443960223876942,0.5874839270024922,0.4957789580098362,晴,晴,晴時多雲,晴時多雲,晴,晴,27.0,25.0,67.0,28.0,26.0,62.0,23.720000000000034,23.61000000000001,65.0
2021-10-28 11:00:00,6.605833333333253,0.8333333333333333,0.80769383,0.6609839758959939,0.60428356880179,0.5562143249193209,0.82326,0.6609839758959939,0.60428356880179,0.5562143249193209,晴,晴,晴時多雲,晴時多雲,晴,晴,27.0,25.0,67.0,30.0,28.0,54.0,23.720000000000034,23.61000000000001,65.0
2021-10-28 12:00:00,6.469644444444412,0.7999999999999999,0.78842695,0.6185901942377866,0.6194213457070354,0.5304399276654853,0.80976,0.6185901942377866,0.6194213457070354,0.5304399276654853,晴,晴,晴朗,晴朗,晴,晴,31.0,29.0,60.0,29.0,28.0,57.0,27.81,27.26000000000005,52.0
2021-10-28 13:00:00,5.707380555555524,0.6805555555555556,0.6991365540000001,0.6282952568865423,0.6094455656189369,0.5604228550569408,0.72541,0.6282952568865423,0.6094455656189369,0.5604228550569408,晴,晴,晴朗,晴朗,晴,晴,31.0,29.0,60.0,30.0,29.0,51.0,27.81,27.26000000000005,52.0
2021-10-28 14:00:00,4.331644444444459,0.5361111111111111,0.546695405,0.5049406111320682,0.5083342299189699,0.4559594272438253,0.5735800000000001,0.5049406111320682,0.5083342299189699,0.4559594272438253,晴,晴,晴朗,晴朗,晴,晴,31.0,29.0,60.0,30.0,29.0,51.0,27.81,27.26000000000005,52.0
2021-10-28 15:00:00,2.400613888888893,0.3222222222222222,0.34419556700000004,0.2984944241061193,0.31301717559960546,0.2819020757784752,0.37452,0.2984944241061193,0.31301717559960546,0.2819020757784752,晴,晴,晴朗,晴朗,晴,晴,29.0,29.0,58.0,30.0,29.0,51.0,27.81,27.470000000000034,49.0
2021-10-28 16:00:00,0.4500305555555609,0.11388888888888887,0.12010954199999999,0.10482688806199038,0.11203167345757176,0.08849393038483767,0.15183000000000002,0.10482688806199038,0.11203167345757176,0.08849393038483767,晴,晴,晴朗,晴朗,晴,晴,29.0,29.0,58.0,29.0,28.0,52.0,27.81,27.470000000000034,49.0
2021-10-28 17:00:00,0.03382499999999978,0.0027777777777777783,0.002438295,0.003091331158110735,0.0028826660390503674,0.002776773391585576,0.00675,0.003091331158110735,0.0028826660390503674,0.002776773391585576,晴,晴,晴朗,晴朗,晴,晴,29.0,29.0,58.0,27.0,25.0,60.0,27.81,27.470000000000034,49.0
2021-10-28 18:00:00,0.02999722222222315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,28.0,27.0,55.0,24.660000000000025,24.600000000000023,59.0
2021-10-28 19:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,24.0,24.0,64.0,24.660000000000025,24.600000000000023,59.0
2021-10-28 20:00:00,0.02999443981095449,0.0,0.0,0.0,0.0,0.0,0.00337,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,23.0,22.0,68.0,24.660000000000025,24.600000000000023,59.0
2021-10-28 21:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,23.0,23.0,67.0,22.620000000000005,22.61000000000001,65.0
2021-10-28 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,22.0,22.0,69.0,22.620000000000005,22.61000000000001,65.0
2021-10-28 23:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,21.0,21.0,73.0,22.620000000000005,22.61000000000001,65.0
2021-10-29 00:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,22.0,22.0,71.0,21.720000000000027,21.74000000000001,67.0
2021-10-29 01:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,21.0,21.0,75.0,21.720000000000027,21.74000000000001,67.0
2021-10-29 02:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,20.0,20.0,81.0,21.720000000000027,21.74000000000001,67.0
2021-10-29 03:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,20.0,20.0,77.0,21.73000000000001,21.700000000000053,69.0
2021-10-29 04:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,20.0,20.0,83.0,21.73000000000001,21.700000000000053,69.0
2021-10-29 05:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,19.0,19.0,86.0,21.73000000000001,21.700000000000053,69.0
2021-10-29 06:00:00,0.21984444444444387,0.03611111111111112,0.038973391,0.029422351060958137,0.0408703848253107,0.026768438439125908,0.04371,0.029422351060958137,0.0408703848253107,0.026768438439125908,晴,晴,晴朗,晴朗,晴,晴,22.0,20.0,77.0,20.0,20.0,84.0,21.30000000000001,21.260000000000048,71.0
2021-10-29 07:00:00,1.854460511679649,0.21944444444444444,0.23749719800000002,0.16243131997929944,0.21497884535363634,0.1296151594539673,0.25217,0.16243131997929944,0.21497884535363634,0.1296151594539673,晴,晴,晴朗,晴朗,晴,晴,22.0,20.0,77.0,20.0,20.0,86.0,21.30000000000001,21.260000000000048,71.0
2021-10-29 08:00:00,2.3010013986013846,0.3361111111111111,0.45544536799999996,0.3545576288021871,0.4308645938715645,0.2797193243915341,0.47071,0.3545576288021871,0.4308645938715645,0.2797193243915341,晴,晴,晴朗,晴朗,晴,晴,22.0,20.0,77.0,24.0,23.0,69.0,21.30000000000001,21.260000000000048,71.0
2021-10-29 09:00:00,3.388819444444428,0.5333333333333333,0.632945261,0.5176535822415316,0.5037288101578071,0.43630599769021183,0.64891,0.5176535822415316,0.5037288101578071,0.43630599769021183,晴,晴,晴時多雲,晴時多雲,晴,晴,25.0,24.0,67.0,21.0,21.0,80.0,22.960000000000036,22.960000000000036,63.0
2021-10-29 10:00:00,5.512369444444448,0.6722222222222222,0.7524930759999999,0.6404799934921239,0.5943567722644678,0.4940819842292877,0.7699400000000001,0.6404799934921239,0.5943567722644678,0.4940819842292877,晴,晴,晴時多雲,晴時多雲,晴,晴,25.0,24.0,67.0,27.0,25.0,61.0,22.960000000000036,22.960000000000036,63.0
2021-10-29 11:00:00,6.424894444444457,0.6777777777777777,0.8045631870000001,0.6590822466133117,0.6006962562231719,0.5555357217307142,0.8237399999999999,0.6590822466133117,0.6006962562231719,0.5555357217307142,晴,晴,晴時多雲,晴時多雲,晴,晴,25.0,24.0,67.0,29.0,28.0,52.0,22.960000000000036,22.960000000000036,63.0
2021-10-29 12:00:00,6.043550000000013,0.6722222222222222,0.785226755,0.6228069146177958,0.6562730518715024,0.5301928192505313,0.8069299999999999,0.6228069146177958,0.6562730518715024,0.5301928192505313,晴,晴,晴時多雲,晴時多雲,晴,晴,28.0,27.0,59.0,28.0,27.0,55.0,27.120000000000005,26.68000000000001,50.0
2021-10-29 13:00:00,5.629052660908365,0.3916666666666666,0.6959325129999999,0.6374969872687407,0.632546679320281,0.5590521541552511,0.72287,0.6374969872687407,0.632546679320281,0.5590521541552511,晴,晴,晴時多雲,晴時多雲,晴,晴,28.0,27.0,59.0,30.0,29.0,49.0,27.120000000000005,26.68000000000001,50.0
2021-10-29 14:00:00,4.033262092238475,0.5111111111111111,0.543558647,0.5066879699849773,0.5139213722388573,0.4548898403762226,0.56821,0.5066879699849773,0.5139213722388573,0.4548898403762226,晴,晴,晴時多雲,晴時多雲,晴,晴,28.0,27.0,59.0,30.0,29.0,49.0,27.120000000000005,26.68000000000001,50.0
2021-10-29 15:00:00,2.369966638865716,0.2638888888888889,0.341220425,0.2965392370730925,0.3146799893050223,0.2801411823159745,0.3732,0.2965392370730925,0.3146799893050223,0.2801411823159745,晴,晴,晴時多雲,晴時多雲,晴,晴,27.0,27.0,58.0,30.0,29.0,48.0,27.450000000000053,27.24000000000001,47.0
2021-10-29 16:00:00,0.4850583333333418,0.09444444444444444,0.11769167,0.10293339235962426,0.10736348947032208,0.08683246719567825,0.14794000000000002,0.10293339235962426,0.10736348947032208,0.08683246719567825,晴,晴,晴時多雲,晴時多雲,晴,晴,27.0,27.0,58.0,29.0,28.0,50.0,27.450000000000053,27.24000000000001,47.0
2021-10-29 17:00:00,0.0343583333333344,0.0027777777777777783,0.002200431,0.002816652085017954,0.002267594413083912,0.002477719111644665,0.006719999999999999,0.002816652085017954,0.002267594413083912,0.002477719111644665,晴,晴,晴時多雲,晴時多雲,晴,晴,27.0,27.0,58.0,25.0,25.0,59.0,27.450000000000053,27.24000000000001,47.0
2021-10-29 18:00:00,0.02991111111111199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,28.0,27.0,54.0,24.400000000000034,24.460000000000036,55.0
2021-10-29 19:00:00,0.029854244069735133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,23.0,23.0,62.0,24.400000000000034,24.460000000000036,55.0
2021-10-29 20:00:00,0.029997209042702568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴朗,晴朗,晴,晴,,,,22.0,22.0,67.0,24.400000000000034,24.460000000000036,55.0
2021-10-29 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,23.0,23.0,65.0,22.379999999999995,22.48000000000001,61.0
2021-10-29 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,22.0,22.0,68.0,22.379999999999995,22.48000000000001,61.0
2021-10-29 23:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,21.0,21.0,72.0,22.379999999999995,22.48000000000001,61.0
2021-10-30 00:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,21.0,21.0,69.0,21.73000000000001,21.820000000000054,64.0
2021-10-30 01:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,21.0,21.0,75.0,21.73000000000001,21.820000000000054,64.0
2021-10-30 02:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,20.0,20.0,85.0,21.73000000000001,21.820000000000054,64.0
2021-10-30 03:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,20.0,20.0,78.0,21.129999999999995,21.110000000000014,71.0
2021-10-30 04:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,19.0,19.0,87.0,21.129999999999995,21.110000000000014,71.0
2021-10-30 05:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,20.0,20.0,85.0,21.129999999999995,21.110000000000014,71.0
2021-10-30 06:00:00,0.030125313283208936,0.005555555555555557,0.037868722,0.02933921653412184,0.034212764992704134,0.026332083275309292,0.04002,0.02933921653412184,0.034212764992704134,0.026332083275309292,晴,晴,局部多雲,局部多雲,晴,晴,21.0,19.0,75.0,19.0,19.0,87.0,21.02000000000004,21.03000000000003,70.0
2021-10-30 07:00:00,0.6917726505346108,0.07777777777777778,0.235181413,0.16773437621429813,0.19262349608566853,0.13508262667746798,0.24676,0.16773437621429813,0.19262349608566853,0.13508262667746798,晴,晴,局部多雲,局部多雲,晴,晴,21.0,19.0,75.0,21.0,20.0,81.0,21.02000000000004,21.03000000000003,70.0
2021-10-30 08:00:00,1.9748969359331687,0.1944444444444444,0.45282054,0.35406049214616225,0.3668233106581424,0.277179598110927,0.46018,0.35406049214616225,0.3668233106581424,0.277179598110927,晴,晴,局部多雲,局部多雲,晴,晴,21.0,19.0,75.0,24.0,23.0,67.0,21.02000000000004,21.03000000000003,70.0
2021-10-30 09:00:00,2.8880777777777844,0.4,0.630101458,0.5163048778684136,0.5638558102253678,0.42490776591199786,0.6369199999999999,0.5163048778684136,0.5638558102253678,0.42490776591199786,晴,晴,局部多雲,局部多雲,晴,晴,24.0,23.0,65.0,22.0,21.0,75.0,23.100000000000023,23.11000000000001,62.0
2021-10-30 10:00:00,3.8172000000000064,0.5555555555555556,0.749479844,0.6291086023680433,0.566407047036849,0.4972389709544258,0.7569600000000001,0.6291086023680433,0.566407047036849,0.4972389709544258,晴,晴,局部多雲,局部多雲,晴,晴,24.0,23.0,65.0,27.0,25.0,59.0,23.100000000000023,23.11000000000001,62.0
2021-10-30 11:00:00,5.9563722222222175,0.7527777777777778,0.801435042,0.6759262548262337,0.6344790157082012,0.5556748035650938,0.8103199999999999,0.6759262548262337,0.6344790157082012,0.5556748035650938,晴,晴,局部多雲,局部多雲,晴,晴,24.0,23.0,65.0,29.0,28.0,53.0,23.100000000000023,23.11000000000001,62.0
2021-10-30 12:00:00,6.515552777777837,0.7999999999999999,0.782045379,0.6119835872297252,0.6417869560064492,0.5498889479877385,0.79365,0.6119835872297252,0.6417869560064492,0.5498889479877385,晴,晴,局部多雲,局部多雲,晴,晴,28.0,27.0,58.0,28.0,27.0,55.0,26.52000000000004,26.52000000000004,52.0
2021-10-30 13:00:00,5.83768333333333,0.675,0.692764358,0.6131214109066677,0.5446950725626635,0.5644235001488075,0.71028,0.6131214109066677,0.5446950725626635,0.5644235001488075,晴,晴,局部多雲,局部多雲,晴,晴,28.0,27.0,58.0,29.0,28.0,52.0,26.52000000000004,26.52000000000004,52.0
2021-10-30 14:00:00,3.881105555555546,0.4861111111111111,0.540474195,0.5039335784434138,0.48717182821415,0.468518929195378,0.5602199999999999,0.5039335784434138,0.48717182821415,0.468518929195378,晴,晴,局部多雲,局部多雲,晴,晴,28.0,27.0,58.0,29.0,28.0,52.0,26.52000000000004,26.52000000000004,52.0
2021-10-30 15:00:00,1.6606666666666658,0.25277777777777777,0.338311595,0.2611689402625008,0.30200126402889843,0.28512327375283325,0.36680999999999997,0.2611689402625008,0.30200126402889843,0.28512327375283325,多雲,多雲,局部多雲,局部多雲,晴,晴,27.0,27.0,61.0,29.0,28.0,52.0,27.120000000000005,26.670000000000016,50.0
2021-10-30 16:00:00,0.34530000000000016,0.05,0.115350285,0.08309910486277429,0.1024299475815744,0.08794480245749862,0.14006,0.08309910486277429,0.1024299475815744,0.08794480245749862,多雲,多雲,局部多雲,局部多雲,晴,晴,27.0,27.0,61.0,29.0,28.0,53.0,27.120000000000005,26.670000000000016,50.0
2021-10-30 17:00:00,0.029972222222223142,0.0,0.001984,0.0020215982308059858,0.002235363806202551,0.002291910946251854,0.0033299999999999996,0.0020215982308059858,0.002235363806202551,0.002291910946251854,多雲,多雲,局部多雲,局部多雲,晴,晴,27.0,27.0,61.0,26.0,25.0,63.0,27.120000000000005,26.670000000000016,50.0
2021-10-30 18:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,28.0,27.0,57.0,24.02000000000004,24.0,60.0
2021-10-30 19:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,24.0,24.0,68.0,24.02000000000004,24.0,60.0
2021-10-30 20:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0,0.0,0.0,晴,晴,多雲時晴,多雲時晴,晴,晴,,,,23.0,22.0,70.0,24.02000000000004,24.0,60.0
2021-10-30 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,23.0,23.0,70.0,22.640000000000054,22.650000000000034,64.0
2021-10-30 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,22.0,22.0,72.0,22.640000000000054,22.650000000000034,64.0
2021-10-30 23:00:00,0.03000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,21.0,21.0,77.0,22.640000000000054,22.650000000000034,64.0
2021-10-31 00:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,22.0,22.0,74.0,21.920000000000016,21.920000000000016,67.0
2021-10-31 01:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,21.0,21.0,80.0,21.920000000000016,21.920000000000016,67.0
2021-10-31 02:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,20.0,20.0,86.0,21.920000000000016,21.920000000000016,67.0
2021-10-31 03:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,21.0,21.0,82.0,21.900000000000034,21.69,76.0
2021-10-31 04:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,局部多雲,局部多雲,晴,晴,,,,20.0,20.0,87.0,21.900000000000034,21.69,76.0
