TIME_TO_INTERVAL,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(OWM),Radiation(MSM),Radiation(today)(CWB),Radiation(today)(OWM),WeatherType(CWB),WeatherType(pred)(CWB),WeatherType(OWM),WeatherType(pred)(OWM),ApparentTemperature(pred)[CWB],Temperature(pred)[CWB],RelativeHumidity(pred)[CWB],FeelsLikeTemperature(pred)[OWM],Temperature(pred)[OWM],RelativeHumidity(pred)[OWM]
2023-09-29 05:45:00,,,,,,,,,,,,,,,,26.885000000000034,26.337500000000034,70.5
2023-09-29 06:00:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 06:15:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 06:30:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 06:45:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 07:00:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 07:15:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 07:30:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 07:45:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 08:00:00,,,,,,,,,,,,,,,,26.150000000000034,26.150000000000034,69.0
2023-09-29 08:15:00,,,,,,,,,,,,,,,,27.202500000000033,26.740000000000038,67.0
2023-09-29 08:30:00,,,,,,,,,,,,,,,,28.255000000000024,27.330000000000037,65.0
2023-09-29 08:45:00,,,,,,,,,,,,,,,,29.307500000000008,27.92000000000005,63.0
2023-09-29 09:00:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 09:15:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 09:30:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 09:45:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 10:00:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 10:15:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 10:30:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 10:45:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 11:00:00,,,,,,,,,,,,,,,,30.36000000000001,28.51000000000005,61.0
2023-09-29 11:15:00,,,,,,,,,,,,,,,,31.637500000000014,29.297500000000053,60.0
2023-09-29 11:30:00,,,,,,,,,,,,,,,,32.91500000000002,30.085000000000036,59.0
2023-09-29 11:45:00,,,,,,,,,,,,,,,,34.19250000000003,30.872500000000034,58.0
2023-09-29 12:00:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 12:15:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 12:30:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 12:45:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 13:00:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 13:15:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 13:30:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 13:45:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 14:00:00,,,,,,,,,,,,,,,,35.470000000000034,31.660000000000025,57.0
2023-09-29 14:15:00,,,,,,,,,,,,,,,,35.69000000000003,31.69750000000002,57.5
2023-09-29 14:30:00,,,,,,,,,,,,,,,,35.910000000000025,31.73500000000001,58.0
2023-09-29 14:45:00,,,,,,,,,,,,,,,,36.13000000000002,31.772500000000004,58.5
2023-09-29 15:00:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 15:15:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 15:30:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 15:45:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 16:00:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 16:15:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 16:30:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 16:45:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 17:00:00,,,,,,,,,,,,,,,,36.35000000000002,31.81,59.0
2023-09-29 17:15:00,,,,,,,,,,,,,,,,35.755000000000024,31.22250000000001,62.0
2023-09-29 17:30:00,,,,,,,,,,,,,,,,35.160000000000025,30.63500000000002,65.0
2023-09-29 17:45:00,,,,,,,,,,,,,,,,34.56500000000003,30.047500000000035,68.0
2023-09-29 18:00:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 18:15:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 18:30:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 18:45:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 19:00:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 19:15:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 19:30:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 19:45:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 20:00:00,,,,,,,,,,,,,,,,33.970000000000034,29.460000000000036,71.0
2023-09-29 20:15:00,,,,,,,,,,,,,,,,33.470000000000034,29.08250000000004,73.25
2023-09-29 20:30:00,,,,,,,,,,,,,,,,32.970000000000034,28.705000000000037,75.5
2023-09-29 20:45:00,,,,,,,,,,,,,,,,32.470000000000034,28.327500000000054,77.75
2023-09-29 21:00:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 21:15:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 21:30:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 21:45:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 22:00:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 22:15:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 22:30:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 22:45:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 23:00:00,,,,,,,,,,,,,,,,31.970000000000034,27.950000000000053,80.0
2023-09-29 23:15:00,,,,,,,,,,,,,,,,31.802500000000034,27.89500000000004,79.75
2023-09-29 23:30:00,,,,,,,,,,,,,,,,31.63500000000002,27.840000000000032,79.5
2023-09-29 23:45:00,,,,,,,,,,,,,,,,31.46750000000001,27.785000000000025,79.25
2023-09-30 00:00:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 00:15:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 00:30:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 00:45:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 01:00:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 01:15:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 01:30:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 01:45:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 02:00:00,,,,,,,,,,,,,,,,31.300000000000008,27.73000000000001,79.0
2023-09-30 02:15:00,,,,,,,,,,,,,,,,31.050000000000008,27.61000000000001,79.25
2023-09-30 02:30:00,,,,,,,,,,,,,,,,30.800000000000008,27.49000000000001,79.5
2023-09-30 02:45:00,,,,,,,,,,,,,,,,30.550000000000008,27.370000000000005,79.75
2023-09-30 03:00:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 03:15:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 03:30:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 03:45:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 04:00:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 04:15:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 04:30:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 04:45:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 05:00:00,,,,,,,,,,,,,,,,30.300000000000008,27.25,80.0
2023-09-30 05:15:00,,,,,,,,,,,,,,,,29.99750000000001,27.112500000000008,80.0
2023-09-30 05:30:00,,,,,,,,,,,,,,,,29.695000000000018,26.975000000000023,80.0
2023-09-30 05:45:00,,,,,,,,,,,,,,,,29.392500000000034,26.837500000000038,80.0
2023-09-30 06:00:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 06:15:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 06:30:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 06:45:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 07:00:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 07:15:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 07:30:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 07:45:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 08:00:00,,,,,,,,,,,,,,,,29.090000000000032,26.700000000000053,80.0
2023-09-30 08:15:00,,,,,,,,,,,,,,,,29.770000000000024,27.167500000000054,77.5
2023-09-30 08:30:00,,,,,,,,,,,,,,,,30.450000000000014,27.63500000000005,75.0
2023-09-30 08:45:00,,,,,,,,,,,,,,,,31.13000000000001,28.102500000000052,72.5
2023-09-30 09:00:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 09:15:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 09:30:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 09:45:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 10:00:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 10:15:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 10:30:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 10:45:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 11:00:00,,,,,,,,,,,,,,,,31.81,28.570000000000054,70.0
2023-09-30 11:15:00,,,,,,,,,,,,,,,,32.90750000000001,29.33250000000004,67.5
2023-09-30 11:30:00,,,,,,,,,,,,,,,,34.005000000000024,30.095000000000034,65.0
2023-09-30 11:45:00,,,,,,,,,,,,,,,,35.102500000000035,30.857500000000016,62.5
2023-09-30 12:00:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 12:15:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 12:30:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 12:45:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 13:00:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 13:15:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 13:30:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 13:45:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 14:00:00,,,,,,,,,,,,,,,,36.200000000000045,31.620000000000005,60.0
2023-09-30 14:15:00,,,,,,,,,,,,,,,,36.275000000000034,31.53000000000001,61.0
2023-09-30 14:30:00,,,,,,,,,,,,,,,,36.35000000000002,31.440000000000023,62.0
2023-09-30 14:45:00,,,,,,,,,,,,,,,,36.42500000000001,31.350000000000037,63.0
2023-09-30 15:00:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 15:15:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 15:30:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 15:45:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 16:00:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 16:15:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 16:30:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 16:45:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 17:00:00,,,,,,,,,,,,,,,,36.5,31.26000000000005,64.0
2023-09-30 17:15:00,,,,,,,,,,,,,,,,36.03750000000001,30.85750000000005,66.0
2023-09-30 17:30:00,,,,,,,,,,,,,,,,35.575000000000024,30.455000000000037,68.0
2023-09-30 17:45:00,,,,,,,,,,,,,,,,35.112500000000026,30.052500000000038,70.0
2023-09-30 18:00:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 18:15:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 18:30:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 18:45:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 19:00:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 19:15:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 19:30:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 19:45:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 20:00:00,,,,,,,,,,,,,,,,34.650000000000034,29.650000000000034,72.0
2023-09-30 20:15:00,,,,,,,,,,,,,,,,34.047500000000035,29.300000000000026,73.25
2023-09-30 20:30:00,,,,,,,,,,,,,,,,33.44500000000002,28.950000000000014,74.5
2023-09-30 20:45:00,,,,,,,,,,,,,,,,32.84250000000001,28.60000000000001,75.75
2023-09-30 21:00:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 21:15:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 21:30:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 21:45:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 22:00:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 22:15:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 22:30:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 22:45:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 23:00:00,,,,,,,,,,,,,,,,32.24000000000001,28.25,77.0
2023-09-30 23:15:00,,,,,,,,,,,,,,,,31.917500000000015,28.08250000000001,77.5
2023-09-30 23:30:00,,,,,,,,,,,,,,,,31.595000000000034,27.91500000000002,78.0
2023-09-30 23:45:00,,,,,,,,,,,,,,,,31.272500000000036,27.747500000000034,78.5
2023-10-01 00:00:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 00:15:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 00:30:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 00:45:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 01:00:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 01:15:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 01:30:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 01:45:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 02:00:00,,,,,,,,,,,,,,,,30.950000000000053,27.580000000000037,79.0
2023-10-01 02:15:00,,,,,,,,,,,,,,,,30.607500000000048,27.387500000000035,80.0
2023-10-01 02:30:00,,,,,,,,,,,,,,,,30.265000000000047,27.195000000000014,81.0
2023-10-01 02:45:00,,,,,,,,,,,,,,,,29.92250000000004,27.00250000000001,82.0
2023-10-01 03:00:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 03:15:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 03:30:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 03:45:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 04:00:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 04:15:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 04:30:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 04:45:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 05:00:00,,,,,,,,,,,,,,,,29.580000000000037,26.81,83.0
2023-10-01 05:15:00,,,,,,,,,,,,,,,,28.752500000000037,26.675000000000008,83.25
2023-10-01 05:30:00,,,,,,,,,,,,,,,,27.92500000000004,26.54000000000002,83.5
2023-10-01 05:45:00,,,,,,,,,,,,,,,,27.09750000000004,26.405000000000033,83.75
2023-10-01 06:00:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 06:15:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 06:30:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 06:45:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 07:00:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 07:15:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 07:30:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 07:45:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 08:00:00,,,,,,,,,,,,,,,,26.27000000000004,26.27000000000004,84.0
2023-10-01 08:15:00,,,,,,,,,,,,,,,,27.687500000000032,26.767500000000037,81.75
2023-10-01 08:30:00,,,,,,,,,,,,,,,,29.105000000000015,27.265000000000047,79.5
2023-10-01 08:45:00,,,,,,,,,,,,,,,,30.522500000000008,27.762500000000053,77.25
2023-10-01 09:00:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 09:15:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 09:30:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 09:45:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 10:00:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 10:15:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 10:30:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 10:45:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 11:00:00,,,,,,,,,,,,,,,,31.94,28.26000000000005,75.0
2023-10-01 11:15:00,,,,,,,,,,,,,,,,33.06750000000001,29.127500000000037,71.25
2023-10-01 11:30:00,,,,,,,,,,,,,,,,34.19500000000002,29.995000000000033,67.5
2023-10-01 11:45:00,,,,,,,,,,,,,,,,35.32250000000003,30.862500000000026,63.75
2023-10-01 12:00:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 12:15:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 12:30:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 12:45:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 13:00:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 13:15:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 13:30:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 13:45:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 14:00:00,,,,,,,,,,,,,,,,36.450000000000045,31.73000000000001,60.0
2023-10-01 14:15:00,,,,,,,,,,,,,,,,36.46750000000005,31.867500000000017,59.0
2023-10-01 14:30:00,,,,,,,,,,,,,,,,36.485000000000035,32.005000000000024,58.0
2023-10-01 14:45:00,,,,,,,,,,,,,,,,36.50250000000004,32.142500000000034,57.0
2023-10-01 15:00:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 15:15:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 15:30:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 15:45:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 16:00:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 16:15:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 16:30:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 16:45:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 17:00:00,,,,,,,,,,,,,,,,36.52000000000004,32.28000000000004,56.0
2023-10-01 17:15:00,,,,,,,,,,,,,,,,35.962500000000034,31.865000000000034,57.25
2023-10-01 17:30:00,,,,,,,,,,,,,,,,35.40500000000004,31.45000000000002,58.5
2023-10-01 17:45:00,,,,,,,,,,,,,,,,34.847500000000025,31.03500000000001,59.75
2023-10-01 18:00:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 18:15:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 18:30:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 18:45:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 19:00:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 19:15:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 19:30:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 19:45:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 20:00:00,,,,,,,,,,,,,,,,34.29000000000002,30.620000000000005,61.0
2023-10-01 20:15:00,,,,,,,,,,,,,,,,33.692500000000024,30.18000000000001,62.5
2023-10-01 20:30:00,,,,,,,,,,,,,,,,33.095000000000034,29.74000000000001,64.0
2023-10-01 20:45:00,,,,,,,,,,,,,,,,32.49750000000003,29.300000000000008,65.5
2023-10-01 21:00:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 21:15:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 21:30:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 21:45:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 22:00:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 22:15:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 22:30:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 22:45:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 23:00:00,,,,,,,,,,,,,,,,31.900000000000034,28.86000000000001,67.0
2023-10-01 23:15:00,,,,,,,,,,,,,,,,,,
2023-10-01 23:30:00,,,,,,,,,,,,,,,,,,
2023-10-01 23:45:00,,,,,,,,,,,,,,,,,,
