TIME_TO_INTERVAL,date,hour,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(IBM),Radiation(SDv3)(OWM),Radiation(MSM),minute,pre_Power_15,pre_Radiation_15,pre_Power_30,Radiation_0,pre_Power_45,next_Radiation_15
2022-04-28 20:30:00,2022-04-28,20,0.023044444444444367,0.0,0.0,0.0,0.0,0.0,0.004059999999999999,30,0.020433333333333026,0.0,0.020155555555555232,0.0,0.020366666666666342,0.0
2022-04-28 20:45:00,2022-04-28,20,0.02617777777777788,0.0,0.0,0.0,0.0,0.0,0.004059999999999999,45,0.023044444444444367,0.0,0.020433333333333026,0.0,0.020155555555555232,0.0
2022-04-28 21:00:00,2022-04-28,21,0.029477777777778005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02617777777777788,0.0,0.023044444444444367,0.0,0.020433333333333026,0.0
2022-04-28 21:15:00,2022-04-28,21,0.029111111111111337,0.0,0.0,0.0,0.0,0.0,0.0,15,0.029477777777778005,0.0,0.02617777777777788,0.0,0.023044444444444367,0.0
2022-04-28 21:30:00,2022-04-28,21,0.029844444444444732,0.0,0.0,0.0,0.0,0.0,0.0,30,0.029111111111111337,0.0,0.029477777777778005,0.0,0.02617777777777788,0.0
2022-04-28 21:45:00,2022-04-28,21,0.029966666666666964,0.0,0.0,0.0,0.0,0.0,0.0,45,0.029844444444444732,0.0,0.029111111111111337,0.0,0.029477777777778005,0.0
2022-04-28 22:00:00,2022-04-28,22,0.029988888888889183,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029966666666666964,0.0,0.029844444444444732,0.0,0.029111111111111337,0.0
2022-04-28 22:15:00,2022-04-28,22,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.029988888888889183,0.0,0.029966666666666964,0.0,0.029844444444444732,0.0
2022-04-28 22:30:00,2022-04-28,22,0.029666666666666938,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.029988888888889183,0.0,0.029966666666666964,0.0
2022-04-28 22:45:00,2022-04-28,22,0.029866666666666958,0.0,0.0,0.0,0.0,0.0,0.0,45,0.029666666666666938,0.0,0.030000000000000294,0.0,0.029988888888889183,0.0
2022-04-28 23:00:00,2022-04-28,23,0.029933333333333624,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029866666666666958,0.0,0.029666666666666938,0.0,0.030000000000000294,0.0
2022-04-28 23:15:00,2022-04-28,23,0.029166666666666907,0.0,0.0,0.0,0.0,0.0,0.0,15,0.029933333333333624,0.0,0.029866666666666958,0.0,0.029666666666666938,0.0
2022-04-28 23:30:00,2022-04-28,23,0.02923333333333355,0.0,0.0,0.0,0.0,0.0,0.0,30,0.029166666666666907,0.0,0.029933333333333624,0.0,0.029866666666666958,0.0
2022-04-28 23:45:00,2022-04-28,23,0.029566666666666925,0.0,0.0,0.0,0.0,0.0,0.0,45,0.02923333333333355,0.0,0.029166666666666907,0.0,0.029933333333333624,0.0
2022-04-29 00:00:00,2022-04-29,0,0.026211111111110984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 00:15:00,2022-04-29,0,0.02870000000000025,0.0,0.0,0.0,0.0,0.0,0.0,15,0.026211111111110984,0.0,0.0,0.0,0.0,0.0
2022-04-29 00:30:00,2022-04-29,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.02870000000000025,0.0,0.026211111111110984,0.0,0.0,0.0
2022-04-29 00:45:00,2022-04-29,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.02870000000000025,0.0,0.026211111111110984,0.0
2022-04-29 01:00:00,2022-04-29,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.02870000000000025,0.0
2022-04-29 01:15:00,2022-04-29,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-04-29 01:30:00,2022-04-29,1,0.029988888888889183,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-04-29 01:45:00,2022-04-29,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.029988888888889183,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-04-29 02:00:00,2022-04-29,2,0.029988888888889183,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.029988888888889183,0.0,0.030000000000000294,0.0
2022-04-29 02:15:00,2022-04-29,2,0.024799999999999784,0.0,0.0,0.0,0.0,0.0,0.0,15,0.029988888888889183,0.0,0.030000000000000294,0.0,0.029988888888889183,0.0
2022-04-29 02:30:00,2022-04-29,2,0.02033333333333301,0.0,0.0,0.0,0.0,0.0,0.0,30,0.024799999999999784,0.0,0.029988888888889183,0.0,0.030000000000000294,0.0
2022-04-29 02:45:00,2022-04-29,2,0.02128888888888861,0.0,0.0,0.0,0.0,0.0,0.0,45,0.02033333333333301,0.0,0.024799999999999784,0.0,0.029988888888889183,0.0
2022-04-29 03:00:00,2022-04-29,3,0.02124444444444414,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,0,0.02128888888888861,0.0,0.02033333333333301,0.0,0.024799999999999784,0.0
2022-04-29 03:15:00,2022-04-29,3,0.022899999999999785,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,15,0.02124444444444414,0.0,0.02128888888888861,0.0,0.02033333333333301,0.0
2022-04-29 03:30:00,2022-04-29,3,0.02374444444444428,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,30,0.022899999999999785,0.0,0.02124444444444414,0.0,0.02128888888888861,0.0
2022-04-29 03:45:00,2022-04-29,3,0.024666666666666538,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,45,0.02374444444444428,0.0,0.022899999999999785,0.0,0.02124444444444414,0.0
2022-04-29 04:00:00,2022-04-29,4,0.024699999999999903,0.0,0.0,0.0,0.0,0.0,0.0,0,0.024666666666666538,0.0,0.02374444444444428,0.0,0.022899999999999785,0.0
2022-04-29 04:15:00,2022-04-29,4,0.02531111111111101,0.0,0.0,0.0,0.0,0.0,0.0,15,0.024699999999999903,0.0,0.024666666666666538,0.0,0.02374444444444428,0.0
2022-04-29 04:30:00,2022-04-29,4,0.023822222222222064,0.0,0.0,0.0,0.0,0.0,0.0,30,0.02531111111111101,0.0,0.024699999999999903,0.0,0.024666666666666538,0.0
2022-04-29 04:45:00,2022-04-29,4,0.02473333333333315,0.0,0.0,0.0,0.0,0.0,0.0,45,0.023822222222222064,0.0,0.02531111111111101,0.0,0.024699999999999903,0.009321344137664923
2022-04-29 05:00:00,2022-04-29,5,0.0206111111111108,0.011111111111111113,0.004933546374713719,0.009321344137664923,0.011745892254407135,0.011745892254407135,0.00817,0,0.02473333333333315,0.0,0.023822222222222064,0.009321344137664923,0.02531111111111101,0.009321344137664923
2022-04-29 05:15:00,2022-04-29,5,0.021022222222221908,0.011111111111111113,0.004933546374713719,0.009321344137664923,0.011745892254407135,0.011745892254407135,0.00817,15,0.0206111111111108,0.009321344137664923,0.02473333333333315,0.009321344137664923,0.023822222222222064,0.009321344137664923
2022-04-29 05:30:00,2022-04-29,5,0.0211999999999997,0.011111111111111113,0.004933546374713719,0.009321344137664923,0.011745892254407135,0.011745892254407135,0.00817,30,0.021022222222221908,0.009321344137664923,0.0206111111111108,0.009321344137664923,0.02473333333333315,0.009321344137664923
2022-04-29 05:45:00,2022-04-29,5,0.021599999999999685,0.011111111111111113,0.004933546374713719,0.009321344137664923,0.011745892254407135,0.011745892254407135,0.00817,45,0.0211999999999997,0.009321344137664923,0.021022222222221908,0.009321344137664923,0.0206111111111108,0.11024707593900132
2022-04-29 06:00:00,2022-04-29,6,0.3171444444444442,0.15,0.13329956481201868,0.11024707593900132,0.13605904025193866,0.10102020227810014,0.15922,0,0.021599999999999685,0.009321344137664923,0.0211999999999997,0.11024707593900132,0.021022222222221908,0.11024707593900132
2022-04-29 06:15:00,2022-04-29,6,0.9210999999999984,0.15,0.13329956481201868,0.11024707593900132,0.13605904025193866,0.10102020227810014,0.15922,15,0.3171444444444442,0.11024707593900132,0.021599999999999685,0.11024707593900132,0.0211999999999997,0.11024707593900132
2022-04-29 06:30:00,2022-04-29,6,1.2993000000000012,0.15,0.13329956481201868,0.11024707593900132,0.13605904025193866,0.10102020227810014,0.15922,30,0.9210999999999984,0.11024707593900132,0.3171444444444442,0.11024707593900132,0.021599999999999685,0.11024707593900132
2022-04-29 06:45:00,2022-04-29,6,1.3994888888888903,0.15,0.13329956481201868,0.11024707593900132,0.13605904025193866,0.10102020227810014,0.15922,45,1.2993000000000012,0.11024707593900132,0.9210999999999984,0.11024707593900132,0.3171444444444442,0.27031585310811224
2022-04-29 07:00:00,2022-04-29,7,1.7524222222222268,0.2722222222222222,0.3638795947170291,0.27031585310811224,0.32444178672167723,0.2553471170085532,0.39602,0,1.3994888888888903,0.11024707593900132,1.2993000000000012,0.27031585310811224,0.9210999999999984,0.27031585310811224
2022-04-29 07:15:00,2022-04-29,7,2.1620555555555576,0.2722222222222222,0.3638795947170291,0.27031585310811224,0.32444178672167723,0.2553471170085532,0.39602,15,1.7524222222222268,0.27031585310811224,1.3994888888888903,0.27031585310811224,1.2993000000000012,0.27031585310811224
2022-04-29 07:30:00,2022-04-29,7,2.6004444444444403,0.2722222222222222,0.3638795947170291,0.27031585310811224,0.32444178672167723,0.2553471170085532,0.39602,30,2.1620555555555576,0.27031585310811224,1.7524222222222268,0.27031585310811224,1.3994888888888903,0.27031585310811224
2022-04-29 07:45:00,2022-04-29,7,3.2793999999999945,0.2722222222222222,0.3638795947170291,0.27031585310811224,0.32444178672167723,0.2553471170085532,0.39602,45,2.6004444444444403,0.27031585310811224,2.1620555555555576,0.27031585310811224,1.7524222222222268,0.4704697506118688
2022-04-29 08:00:00,2022-04-29,8,3.2804111111111074,0.4611111111111111,0.5859338383009083,0.4704697506118688,0.5178734260030502,0.4460403946778264,0.62873,0,3.2793999999999945,0.27031585310811224,2.6004444444444403,0.4704697506118688,2.1620555555555576,0.4704697506118688
2022-04-29 08:15:00,2022-04-29,8,3.3605111111111152,0.4611111111111111,0.5859338383009083,0.4704697506118688,0.5178734260030502,0.4460403946778264,0.62873,15,3.2804111111111074,0.4704697506118688,3.2793999999999945,0.4704697506118688,2.6004444444444403,0.4704697506118688
2022-04-29 08:30:00,2022-04-29,8,2.490388888888884,0.4611111111111111,0.5859338383009083,0.4704697506118688,0.5178734260030502,0.4460403946778264,0.62873,30,3.3605111111111152,0.4704697506118688,3.2804111111111074,0.4704697506118688,3.2793999999999945,0.4704697506118688
2022-04-29 08:45:00,2022-04-29,8,3.380400000000003,0.4611111111111111,0.5859338383009083,0.4704697506118688,0.5178734260030502,0.4460403946778264,0.62873,45,2.490388888888884,0.4704697506118688,3.3605111111111152,0.4704697506118688,3.2804111111111074,0.6618754128747686
2022-04-29 09:00:00,2022-04-29,9,1.9345555555555527,0.6416666666666667,0.7698217699952697,0.6618754128747686,0.6915973022853891,0.5714774235310409,0.8002,0,3.380400000000003,0.4704697506118688,2.490388888888884,0.6618754128747686,3.3605111111111152,0.6618754128747686
2022-04-29 09:15:00,2022-04-29,9,4.213266666666663,0.6416666666666667,0.7698217699952697,0.6618754128747686,0.6915973022853891,0.5714774235310409,0.8002,15,1.9345555555555527,0.6618754128747686,3.380400000000003,0.6618754128747686,2.490388888888884,0.6618754128747686
2022-04-29 09:30:00,2022-04-29,9,4.617477777777785,0.6416666666666667,0.7698217699952697,0.6618754128747686,0.6915973022853891,0.5714774235310409,0.8002,30,4.213266666666663,0.6618754128747686,1.9345555555555527,0.6618754128747686,3.380400000000003,0.6618754128747686
2022-04-29 09:45:00,2022-04-29,9,5.577533333333334,0.6416666666666667,0.7698217699952697,0.6618754128747686,0.6915973022853891,0.5714774235310409,0.8002,45,4.617477777777785,0.6618754128747686,4.213266666666663,0.6618754128747686,1.9345555555555527,0.8147259251325728
2022-04-29 10:00:00,2022-04-29,10,6.406533333333325,0.7305555555555555,0.899776133148462,0.8147259251325728,0.7972590703989529,0.7003771821323849,0.9390200000000001,0,5.577533333333334,0.6618754128747686,4.617477777777785,0.8147259251325728,4.213266666666663,0.8147259251325728
2022-04-29 10:15:00,2022-04-29,10,4.877655555555567,0.7305555555555555,0.899776133148462,0.8147259251325728,0.7972590703989529,0.7003771821323849,0.9390200000000001,15,6.406533333333325,0.8147259251325728,5.577533333333334,0.8147259251325728,4.617477777777785,0.8147259251325728
2022-04-29 10:30:00,2022-04-29,10,5.628877777777769,0.7305555555555555,0.899776133148462,0.8147259251325728,0.7972590703989529,0.7003771821323849,0.9390200000000001,30,4.877655555555567,0.8147259251325728,6.406533333333325,0.8147259251325728,5.577533333333334,0.8147259251325728
2022-04-29 10:45:00,2022-04-29,10,7.071755555555552,0.7305555555555555,0.899776133148462,0.8147259251325728,0.7972590703989529,0.7003771821323849,0.9390200000000001,45,5.628877777777769,0.8147259251325728,4.877655555555567,0.8147259251325728,6.406533333333325,0.8868190719515929
2022-04-29 11:00:00,2022-04-29,11,5.496199999999993,0.9305555555555556,0.9658557848478656,0.8868190719515929,0.8992751266196553,0.7774598520221963,0.9961700000000001,0,7.071755555555552,0.8147259251325728,5.628877777777769,0.8868190719515929,4.877655555555567,0.8868190719515929
2022-04-29 11:15:00,2022-04-29,11,7.863655555555548,0.9305555555555556,0.9658557848478656,0.8868190719515929,0.8992751266196553,0.7774598520221963,0.9961700000000001,15,5.496199999999993,0.8868190719515929,7.071755555555552,0.8868190719515929,5.628877777777769,0.8868190719515929
2022-04-29 11:30:00,2022-04-29,11,7.9992333333333345,0.9305555555555556,0.9658557848478656,0.8868190719515929,0.8992751266196553,0.7774598520221963,0.9961700000000001,30,7.863655555555548,0.8868190719515929,5.496199999999993,0.8868190719515929,7.071755555555552,0.8868190719515929
2022-04-29 11:45:00,2022-04-29,11,7.745066666666669,0.9305555555555556,0.9658557848478656,0.8868190719515929,0.8992751266196553,0.7774598520221963,0.9961700000000001,45,7.9992333333333345,0.8868190719515929,7.863655555555548,0.8868190719515929,5.496199999999993,0.8829233687986033
2022-04-29 12:00:00,2022-04-29,12,7.819811111111113,1.036111111111111,0.9631979006180362,0.8829233687986033,0.9383401158146748,0.7904684967770603,1.02067,0,7.745066666666669,0.8868190719515929,7.9992333333333345,0.8829233687986033,7.863655555555548,0.8829233687986033
2022-04-29 12:15:00,2022-04-29,12,6.4290333333333445,1.036111111111111,0.9631979006180362,0.8829233687986033,0.9383401158146748,0.7904684967770603,1.02067,15,7.819811111111113,0.8829233687986033,7.745066666666669,0.8829233687986033,7.9992333333333345,0.8829233687986033
2022-04-29 12:30:00,2022-04-29,12,5.427066666666668,1.036111111111111,0.9631979006180362,0.8829233687986033,0.9383401158146748,0.7904684967770603,1.02067,30,6.4290333333333445,0.8829233687986033,7.819811111111113,0.8829233687986033,7.745066666666669,0.8829233687986033
2022-04-29 12:45:00,2022-04-29,12,5.426877777777773,1.036111111111111,0.9631979006180362,0.8829233687986033,0.9383401158146748,0.7904684967770603,1.02067,45,5.427066666666668,0.8829233687986033,6.4290333333333445,0.8829233687986033,7.819811111111113,0.7975864577396368
2022-04-29 13:00:00,2022-04-29,13,4.040544444444442,0.95,0.8920117766967434,0.7975864577396368,0.8669789040710961,0.6747805102968487,0.93085,0,5.426877777777773,0.8829233687986033,5.427066666666668,0.7975864577396368,6.4290333333333445,0.7975864577396368
2022-04-29 13:15:00,2022-04-29,13,3.897666666666667,0.95,0.8920117766967434,0.7975864577396368,0.8669789040710961,0.6747805102968487,0.93085,15,4.040544444444442,0.7975864577396368,5.426877777777773,0.7975864577396368,5.427066666666668,0.7975864577396368
2022-04-29 13:30:00,2022-04-29,13,5.7965333333333335,0.95,0.8920117766967434,0.7975864577396368,0.8669789040710961,0.6747805102968487,0.93085,30,3.897666666666667,0.7975864577396368,4.040544444444442,0.7975864577396368,5.426877777777773,0.7975864577396368
2022-04-29 13:45:00,2022-04-29,13,6.66792222222222,0.95,0.8920117766967434,0.7975864577396368,0.8669789040710961,0.6747805102968487,0.93085,45,5.7965333333333335,0.7975864577396368,3.897666666666667,0.7975864577396368,4.040544444444442,0.6612133144016622
2022-04-29 14:00:00,2022-04-29,14,6.416422222222211,0.6611111111111111,0.7575752182947696,0.6612133144016622,0.7304595091399698,0.5465939083477973,0.80429,0,6.66792222222222,0.7975864577396368,5.7965333333333335,0.6612133144016622,3.897666666666667,0.6612133144016622
2022-04-29 14:15:00,2022-04-29,14,5.536155555555569,0.6611111111111111,0.7575752182947696,0.6612133144016622,0.7304595091399698,0.5465939083477973,0.80429,15,6.416422222222211,0.6612133144016622,6.66792222222222,0.6612133144016622,5.7965333333333335,0.6612133144016622
2022-04-29 14:30:00,2022-04-29,14,5.516822222222197,0.6611111111111111,0.7575752182947696,0.6612133144016622,0.7304595091399698,0.5465939083477973,0.80429,30,5.536155555555569,0.6612133144016622,6.416422222222211,0.6612133144016622,6.66792222222222,0.6612133144016622
2022-04-29 14:45:00,2022-04-29,14,5.029777777777791,0.6611111111111111,0.7575752182947696,0.6612133144016622,0.7304595091399698,0.5465939083477973,0.80429,45,5.516822222222197,0.6612133144016622,5.536155555555569,0.6612133144016622,6.416422222222211,0.4555308093684242
2022-04-29 15:00:00,2022-04-29,15,4.856799999999983,0.4555555555555555,0.5702483684917563,0.4555308093684242,0.409773291523742,0.4101975169509064,0.6205700000000001,0,5.029777777777791,0.6612133144016622,5.516822222222197,0.4555308093684242,5.536155555555569,0.4555308093684242
2022-04-29 15:15:00,2022-04-29,15,4.567833333333319,0.4555555555555555,0.5702483684917563,0.4555308093684242,0.409773291523742,0.4101975169509064,0.6205700000000001,15,4.856799999999983,0.4555308093684242,5.029777777777791,0.4555308093684242,5.516822222222197,0.4555308093684242
2022-04-29 15:30:00,2022-04-29,15,4.246599999999972,0.4555555555555555,0.5702483684917563,0.4555308093684242,0.409773291523742,0.4101975169509064,0.6205700000000001,30,4.567833333333319,0.4555308093684242,4.856799999999983,0.4555308093684242,5.029777777777791,0.4555308093684242
2022-04-29 15:45:00,2022-04-29,15,3.769622222222215,0.4555555555555555,0.5702483684917563,0.4555308093684242,0.409773291523742,0.4101975169509064,0.6205700000000001,45,4.246599999999972,0.4555308093684242,4.567833333333319,0.4555308093684242,4.856799999999983,0.2687346464284687
2022-04-29 16:00:00,2022-04-29,16,2.978344444444441,0.16666666666666666,0.34636749048745563,0.2687346464284687,0.2336324770511529,0.2361222775664668,0.39602,0,3.769622222222215,0.4555308093684242,4.246599999999972,0.2687346464284687,4.567833333333319,0.2687346464284687
2022-04-29 16:15:00,2022-04-29,16,1.9690666666666656,0.16666666666666666,0.34636749048745563,0.2687346464284687,0.2336324770511529,0.2361222775664668,0.39602,15,2.978344444444441,0.2687346464284687,3.769622222222215,0.2687346464284687,4.246599999999972,0.2687346464284687
2022-04-29 16:30:00,2022-04-29,16,1.5907111111111083,0.16666666666666666,0.34636749048745563,0.2687346464284687,0.2336324770511529,0.2361222775664668,0.39602,30,1.9690666666666656,0.2687346464284687,2.978344444444441,0.2687346464284687,3.769622222222215,0.2687346464284687
2022-04-29 16:45:00,2022-04-29,16,1.3886888888888962,0.16666666666666666,0.34636749048745563,0.2687346464284687,0.2336324770511529,0.2361222775664668,0.39602,45,1.5907111111111083,0.2687346464284687,1.9690666666666656,0.2687346464284687,2.978344444444441,0.06602300688867402
2022-04-29 17:00:00,2022-04-29,17,1.0861999999999976,0.05833333333333333,0.11788900980138302,0.06602300688867402,0.08325772351881258,0.056872952520008874,0.04082999999999998,0,1.3886888888888962,0.2687346464284687,1.5907111111111083,0.06602300688867402,1.9690666666666656,0.06602300688867402
2022-04-29 17:15:00,2022-04-29,17,0.7287000000000038,0.05833333333333333,0.11788900980138302,0.06602300688867402,0.08325772351881258,0.056872952520008874,0.04083,15,1.0861999999999976,0.06602300688867402,1.3886888888888962,0.06602300688867402,1.5907111111111083,0.06602300688867402
2022-04-29 17:30:00,2022-04-29,17,0.3326000000000021,0.05833333333333333,0.11788900980138302,0.06602300688867402,0.08325772351881258,0.056872952520008874,0.04083,30,0.7287000000000038,0.06602300688867402,1.0861999999999976,0.06602300688867402,1.3886888888888962,0.06602300688867402
2022-04-29 17:45:00,2022-04-29,17,0.13625555555555438,0.05833333333333333,0.11788900980138302,0.06602300688867402,0.08325772351881258,0.056872952520008874,0.04083,45,0.3326000000000021,0.06602300688867402,0.7287000000000038,0.06602300688867402,1.0861999999999976,0.003702204803296575
2022-04-29 18:00:00,2022-04-29,18,0.019999999999999667,0.0027777777777777783,0.0028592860866406,0.003702204803296575,0.004878968412988611,0.004878968412988611,0.00408,0,0.13625555555555438,0.06602300688867402,0.3326000000000021,0.003702204803296575,0.7287000000000038,0.003702204803296575
2022-04-29 18:15:00,2022-04-29,18,0.019999999999999667,0.0027777777777777783,0.0028592860866406,0.003702204803296575,0.004878968412988611,0.004878968412988611,0.004079999999999999,15,0.019999999999999667,0.003702204803296575,0.13625555555555438,0.003702204803296575,0.3326000000000021,0.003702204803296575
2022-04-29 18:30:00,2022-04-29,18,0.019999999999999667,0.0027777777777777783,0.0028592860866406,0.003702204803296575,0.004878968412988611,0.004878968412988611,0.004079999999999999,30,0.019999999999999667,0.003702204803296575,0.019999999999999667,0.003702204803296575,0.13625555555555438,0.003702204803296575
2022-04-29 18:45:00,2022-04-29,18,0.020144444444444114,0.0027777777777777783,0.0028592860866406,0.003702204803296575,0.004878968412988611,0.004878968412988611,0.004079999999999999,45,0.019999999999999667,0.003702204803296575,0.019999999999999667,0.003702204803296575,0.019999999999999667,0.0
2022-04-29 19:00:00,2022-04-29,19,0.02009999999999968,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,0,0.020144444444444114,0.003702204803296575,0.019999999999999667,0.0,0.019999999999999667,0.0
2022-04-29 19:15:00,2022-04-29,19,0.019999999999999667,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,15,0.02009999999999968,0.0,0.020144444444444114,0.0,0.019999999999999667,0.0
2022-04-29 19:30:00,2022-04-29,19,0.020011111111110785,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,30,0.019999999999999667,0.0,0.02009999999999968,0.0,0.020144444444444114,0.0
2022-04-29 19:45:00,2022-04-29,19,0.020066666666666337,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,45,0.020011111111110785,0.0,0.019999999999999667,0.0,0.02009999999999968,0.0
2022-04-29 20:00:00,2022-04-29,20,0.02004444444444412,0.0,0.0,0.0,0.0,0.0,0.0,0,0.020066666666666337,0.0,0.020011111111110785,0.0,0.019999999999999667,0.0
2022-04-29 20:15:00,2022-04-29,20,0.020111111111110785,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02004444444444412,0.0,0.020066666666666337,0.0,0.020011111111110785,0.0
2022-04-29 20:30:00,2022-04-29,20,0.02071111111111081,0.0,0.0,0.0,0.0,0.0,0.0,30,0.020111111111110785,0.0,0.02004444444444412,0.0,0.020066666666666337,0.0
2022-04-29 20:45:00,2022-04-29,20,0.021999999999999725,0.0,0.0,0.0,0.0,0.0,0.0,45,0.02071111111111081,0.0,0.020111111111110785,0.0,0.02004444444444412,0.0
2022-04-29 21:00:00,2022-04-29,21,0.02306666666666642,0.0,0.0,0.0,0.0,0.0,0.0,0,0.021999999999999725,0.0,0.02071111111111081,0.0,0.020111111111110785,0.0
2022-04-29 21:15:00,2022-04-29,21,0.02289999999999977,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02306666666666642,0.0,0.021999999999999725,0.0,0.02071111111111081,0.0
2022-04-29 21:30:00,2022-04-29,21,0.025755555555555528,0.0,0.0,0.0,0.0,0.0,0.0,30,0.02289999999999977,0.0,0.02306666666666642,0.0,0.021999999999999725,0.0
2022-04-29 21:45:00,2022-04-29,21,0.0275666666666668,0.0,0.0,0.0,0.0,0.0,0.0,45,0.025755555555555528,0.0,0.02289999999999977,0.0,0.02306666666666642,0.0
2022-04-29 22:00:00,2022-04-29,22,0.02980000000000028,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,0,0.0275666666666668,0.0,0.025755555555555528,0.0,0.02289999999999977,0.0
2022-04-29 22:15:00,2022-04-29,22,0.029444444444444683,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,15,0.02980000000000028,0.0,0.0275666666666668,0.0,0.025755555555555528,0.0
2022-04-29 22:30:00,2022-04-29,22,0.02902222222222245,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,30,0.029444444444444683,0.0,0.02980000000000028,0.0,0.0275666666666668,0.0
2022-04-29 22:45:00,2022-04-29,22,0.02981111111111139,0.0,0.0,0.0,0.0,0.0,0.004079999999999999,45,0.02902222222222245,0.0,0.029444444444444683,0.0,0.02980000000000028,0.0
2022-04-29 23:00:00,2022-04-29,23,0.029844444444444725,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02981111111111139,0.0,0.02902222222222245,0.0,0.029444444444444683,0.0
2022-04-29 23:15:00,2022-04-29,23,0.027955555555555685,0.0,0.0,0.0,0.0,0.0,0.0,15,0.029844444444444725,0.0,0.02981111111111139,0.0,0.02902222222222245,0.0
2022-04-29 23:30:00,2022-04-29,23,0.028933333333333536,0.0,0.0,0.0,0.0,0.0,0.0,30,0.027955555555555685,0.0,0.029844444444444725,0.0,0.02981111111111139,0.0
2022-04-29 23:45:00,2022-04-29,23,0.029333333333333576,0.0,0.0,0.0,0.0,0.0,0.0,45,0.028933333333333536,0.0,0.027955555555555685,0.0,0.029844444444444725,0.0
2022-04-30 00:00:00,2022-04-30,0,0.02967777777777804,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:15:00,2022-04-30,0,0.029900000000000287,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02967777777777804,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:30:00,2022-04-30,0,0.0299111111111114,0.0,0.0,0.0,0.0,0.0,0.0,30,0.029900000000000287,0.0,0.02967777777777804,0.0,0.0,0.0
2022-04-30 00:45:00,2022-04-30,0,0.029977777777778075,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0299111111111114,0.0,0.029900000000000287,0.0,0.02967777777777804,0.0
2022-04-30 01:00:00,2022-04-30,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029977777777778075,0.0,0.0299111111111114,0.0,0.029900000000000287,0.0
2022-04-30 01:15:00,2022-04-30,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.029977777777778075,0.0,0.0299111111111114,0.0
2022-04-30 01:30:00,2022-04-30,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.029977777777778075,0.0
2022-04-30 01:45:00,2022-04-30,1,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-04-30 02:00:00,2022-04-30,2,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-04-30 02:15:00,2022-04-30,2,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-04-30 02:30:00,2022-04-30,2,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
