,Date,Hour,Current,Frequency,Voltage,kP,kQ,TIME_TO_INTERVAL
982,2022-05-10,22,0.7707361111111108,60.0337305555554,223.38226388888916,0.029980555555556482,0.5164333333333195,2022-05-10 22:00:00
983,2022-05-10,23,0.7712888888888919,60.04366666666648,223.01281944444463,0.030000000000000925,0.5156111111110994,2022-05-10 23:00:00
984,2022-05-11,0,0.7757472222222431,60.00141666666656,223.98130277777858,0.030000000000000925,0.5200694444444292,2022-05-11 00:00:00
985,2022-05-11,1,0.7763111111111233,60.01531666666681,224.35569444444502,0.029897222222223133,0.5209583333333173,2022-05-11 01:00:00
986,2022-05-11,2,0.7731916666666565,59.989233333333345,223.9473861111116,0.029816666666667543,0.519888888888874,2022-05-11 02:00:00
987,2022-05-11,3,0.7745833333333504,60.04003611111105,224.1105277777778,0.02994444444444537,0.5199916666666515,2022-05-11 03:00:00
988,2022-05-11,4,0.7759250000000071,60.037966666666634,224.40286944444443,0.029991666666667593,0.5208361111110953,2022-05-11 04:00:00
989,2022-05-11,5,0.7780222222222447,59.96869166666658,224.16399999999993,0.029261111111111904,0.520988888888873,2022-05-11 05:00:00
990,2022-05-11,6,0.7777333333333178,59.92716944444455,223.3255166666665,0.03658611111111127,0.5155305555555417,2022-05-11 06:00:00
991,2022-05-11,7,1.1853000000000053,59.97783888888888,222.93571666666656,0.747947222222234,0.2491277777777825,2022-05-11 07:00:00
992,2022-05-11,8,0.9685805555555455,59.95611111111109,217.5360833333327,0.5728444444444584,0.22635833333334243,2022-05-11 08:00:00
993,2022-05-11,9,1.9142417331813057,60.02652223489167,217.5760547320409,1.2289623717217788,0.22713797035347727,2022-05-11 09:00:00
994,2022-05-11,11,7.056038186157507,60.07035799522673,220.16582338902143,4.593412887828174,0.8124105011933143,2022-05-11 11:00:00
995,2022-05-11,12,10.47670833333334,60.06760555555576,224.24160833333315,6.980769444444416,0.9862333333333412,2022-05-11 12:00:00
996,2022-05-11,13,8.7248972222222,59.947869444444414,216.82076111111144,5.611205555555553,0.8446055555555588,2022-05-11 13:00:00
997,2022-05-11,14,9.784729091414299,59.96267852181164,215.78873575993353,6.252925812725755,1.0025118088358045,2022-05-11 14:00:00
998,2022-05-11,15,5.117613888888899,59.92838333333339,215.13914722222287,3.2769555555555523,0.39821388888886877,2022-05-11 15:00:00
999,2022-05-11,16,3.441538888888868,59.97179166666659,215.71084444444455,2.2051638888888863,0.28003055555556366,2022-05-11 16:00:00
1000,2022-05-11,17,0.7215749999999775,59.983705555555666,221.4202166666671,0.40124722222223597,0.23213055555556508,2022-05-11 17:00:00
1001,2022-05-11,18,0.744144444444487,59.99029166666654,221.51148333333322,0.024630555555555673,0.4942027777777725,2022-05-11 18:00:00
1002,2022-05-11,19,0.7618638888888973,60.016947222222214,222.13274166666608,0.02983888888888981,0.5073999999999936,2022-05-11 19:00:00
1003,2022-05-11,20,0.7672413793103758,59.98652088589856,223.28978413232457,0.030000000000000922,0.512792262405372,2022-05-11 20:00:00
1004,2022-05-11,21,0.7689833333333225,60.035380555555555,223.2189083333336,0.030000000000000925,0.5129555555555446,2022-05-11 21:00:00
1005,2022-05-11,22,0.7651638888889105,59.98948611111117,222.04039444444427,0.029058333333334165,0.5087499999999929,2022-05-11 22:00:00
1006,2022-05-11,23,0.7681555555555548,59.97592222222217,221.69209722222203,0.029352777777778484,0.508983333333326,2022-05-11 23:00:00
1007,2022-05-12,0,0.7654277777778095,60.0477638888888,221.04607499999972,0.02528888888888831,0.5084777777777709,2022-05-12 00:00:00
1008,2022-05-12,1,0.7623972222222527,59.95838333333321,220.81466666666665,0.021800000000000767,0.5068222222222166,2022-05-12 01:00:00
1009,2022-05-12,2,0.7626888888889146,59.97539999999994,220.86691111111176,0.022441666666666853,0.5065722222222169,2022-05-12 02:00:00
1010,2022-05-12,3,0.7683361111111051,60.05654444444449,221.70881111111126,0.024497222222222507,0.5093777777777699,2022-05-12 03:00:00
1011,2022-05-12,4,0.7681555555555586,60.03760000000002,221.65816666666657,0.025755555555555868,0.5095222222222142,2022-05-12 04:00:00
1012,2022-05-12,5,0.7711111111110952,60.02750555555572,221.79516666666626,0.021555555555555973,0.512047222222213,2022-05-12 05:00:00
1013,2022-05-12,6,1.2533472222222133,60.03764166666667,220.91747222222256,0.6152444444444503,0.3589916666666657,2022-05-12 06:00:00
1014,2022-05-12,7,4.445613888888883,60.0100666666666,219.82373055555496,2.894277777777788,0.4501555555555364,2022-05-12 07:00:00
1015,2022-05-12,8,4.737791666666674,59.94690277777786,217.32365555555572,3.0508750000000155,0.45375277777777273,2022-05-12 08:00:00
1016,2022-05-12,9,7.491124999999972,60.00531388888889,216.68761944444466,4.822130555555574,0.6654277777777795,2022-05-12 09:00:00
1017,2022-05-12,10,7.127805555555573,59.95328888888899,215.25929722222207,4.538883333333334,0.7636555555555333,2022-05-12 10:00:00
1018,2022-05-12,11,4.42474444444442,59.91697222222224,217.28919166666654,2.8606500000000015,0.34374166666665773,2022-05-12 11:00:00
1019,2022-05-12,12,1.7703138888888925,59.99992500000007,222.85482499999952,1.136844444444447,0.2812916666666638,2022-05-12 12:00:00
1020,2022-05-12,13,2.78606666666666,59.9402555555554,217.35381944444424,1.7985999999999898,0.2422722222222255,2022-05-12 13:00:00
1021,2022-05-12,14,2.027258333333335,59.98351111111109,217.02843888888924,1.2810861111111014,0.2540055555555533,2022-05-12 14:00:00
1022,2022-05-12,15,1.0777555555555884,60.08177222222226,217.89868888888842,0.44433333333332486,0.36741666666667316,2022-05-12 15:00:00
1023,2022-05-12,16,0.714349999999996,59.968925,218.4034861111116,0.2667611111111134,0.3184555555555692,2022-05-12 16:00:00
1024,2022-05-12,17,0.5752416666666685,60.02472222222208,223.3938555555557,0.16444166666666432,0.3314083333333255,2022-05-12 17:00:00
1025,2022-05-12,18,0.7683305555555674,60.046797222222196,222.59211111111154,0.0292555555555562,0.5108777777777694,2022-05-12 18:00:00
1026,2022-05-12,19,0.7705333333333304,60.0601472222222,223.23856111111158,0.02985000000000092,0.515188888888876,2022-05-12 19:00:00
1027,2022-05-12,20,0.772349999999982,60.0274055555555,224.23819444444428,0.030000000000000925,0.518194444444431,2022-05-12 20:00:00
1028,2022-05-12,21,0.7696527777777621,60.02405277777767,223.405444444444,0.030000000000000925,0.5143444444444343,2022-05-12 21:00:00
1029,2022-05-12,22,0.7650527777777798,60.01034722222232,222.67954166666632,0.030000000000000925,0.5114666666666593,2022-05-12 22:00:00
1030,2022-05-12,23,0.7622916666667089,60.02284722222217,221.46652222222195,0.029994444444445368,0.5043444444444415,2022-05-12 23:00:00
1031,2022-05-13,0,0.7640666666666551,59.998011111111005,220.63015277777802,0.02998611111111204,0.5040361111111075,2022-05-13 00:00:00
1032,2022-05-13,1,0.767777777777794,60.02806388888875,221.12792222222174,0.026147222222221454,0.5088166666666593,2022-05-13 01:00:00
1033,2022-05-13,2,0.7691138888888881,60.050405555555706,221.67738055555589,0.02435000000000027,0.5098472222222141,2022-05-13 02:00:00
1034,2022-05-13,3,0.7682916666666543,60.02984999999988,221.6766249999999,0.02571944444444509,0.5097166666666586,2022-05-13 03:00:00
1035,2022-05-13,4,0.7692833333333203,60.00351666666649,221.74911666666657,0.02641944444444501,0.5100472222222139,2022-05-13 04:00:00
1036,2022-05-13,5,0.7700916666666506,60.0234111111111,221.8169055555554,0.023136111111111555,0.51133888888888,2022-05-13 05:00:00
1037,2022-05-13,6,0.8564055555555669,59.98445555555547,221.13160277777794,0.3318527777777781,0.381136111111088,2022-05-13 06:00:00
1038,2022-05-13,7,0.9775722222222256,59.94438888888881,220.5994527777776,0.572813888888891,0.2744083333333284,2022-05-13 07:00:00
1039,2022-05-13,8,2.6629222222221944,59.968074999999736,217.4381305555554,1.7150111111111124,0.26541111111110577,2022-05-13 08:00:00
1040,2022-05-13,9,2.1950388888888717,60.03383333333347,216.73268333333365,1.4077555555555523,0.23603055555556604,2022-05-13 09:00:00
1041,2022-05-13,10,4.047519444444437,60.028002777777836,217.32228888888935,2.613994444444439,0.3419500000000007,2022-05-13 10:00:00
1042,2022-05-13,11,3.535349999999989,59.9984111111111,217.3905861111107,2.291999999999985,0.25937222222222395,2022-05-13 11:00:00
1043,2022-05-13,12,2.296788888888886,60.01993611111117,221.46371944444456,1.5016277777777722,0.25996666666667956,2022-05-13 12:00:00
1044,2022-05-13,13,2.0393388888888873,59.9826333333333,215.8757944444439,1.2958249999999947,0.22838055555555653,2022-05-13 13:00:00
1045,2022-05-13,14,2.133766666666662,59.995872222222076,216.42167222222193,1.3697999999999992,0.2166333333333302,2022-05-13 14:00:00
1046,2022-05-13,15,2.881727777777804,59.96379444444426,217.80043333333364,1.8658583333333292,0.24932777777778822,2022-05-13 15:00:00
1047,2022-05-13,16,1.7445638888888946,60.0069833333333,218.73997777777723,1.121686111111107,0.21981944444445844,2022-05-13 16:00:00
1048,2022-05-13,17,0.8243555555555583,59.96632500000007,222.8688750000004,0.3902500000000019,0.30841388888888965,2022-05-13 17:00:00
1049,2022-05-13,18,0.7648388888888867,59.994622222222134,222.41596666666638,0.020686111111111873,0.5101416666666583,2022-05-13 18:00:00
1050,2022-05-13,19,0.7707277777777772,60.029999999999994,223.6692166666665,0.027347222222222987,0.5171444444444301,2022-05-13 19:00:00
1051,2022-05-13,20,0.7746388888889079,59.93895833333334,224.61449166666696,0.029786111111112047,0.5206888888888732,2022-05-13 20:00:00
1052,2022-05-13,21,0.7752972222222182,60.002602777777774,224.6636500000005,0.02963888888888963,0.5211944444444285,2022-05-13 21:00:00
1053,2022-05-13,22,0.763250000000038,60.026097222222276,221.4559138888892,0.023680555555555986,0.5073027777777722,2022-05-13 22:00:00
1054,2022-05-13,23,0.766724999999991,59.999086111111076,222.02423333333346,0.027769444444445308,0.5106083333333244,2022-05-13 23:00:00
1055,2022-05-14,0,0.7692527777777869,59.97701111111101,221.87297777777854,0.028005555555555468,0.5111611111111032,2022-05-14 00:00:00
1056,2022-05-14,1,0.767813888888887,60.00496388888881,221.61845833333336,0.02233611111111156,0.5096166666666587,2022-05-14 01:00:00
1057,2022-05-14,2,0.7673444444444308,59.97664999999985,221.64165833333368,0.023291666666667158,0.5093972222222143,2022-05-14 02:00:00
1058,2022-05-14,3,0.76907499999999,59.955730555555554,221.79730000000018,0.02529722222222271,0.5100472222222139,2022-05-14 03:00:00
1059,2022-05-14,4,0.7699749999999841,59.997969444444436,222.36822222222222,0.02741388888888942,0.5107222222222135,2022-05-14 04:00:00
1060,2022-05-14,5,0.7729444444444356,60.01235833333328,222.747677777778,0.023519444444444843,0.5171333333333198,2022-05-14 05:00:00
1061,2022-05-14,6,0.7891527777777696,59.99873888888886,222.77176944444417,0.06432777777777818,0.5026611111110958,2022-05-14 06:00:00
1062,2022-05-14,7,0.5702861111111333,60.014705555555636,221.6251194444446,0.24934722222221786,0.2722361111111028,2022-05-14 07:00:00
1063,2022-05-14,8,0.6158249999999793,59.94995833333344,220.37362222222217,0.30986388888889427,0.2587944444444422,2022-05-14 08:00:00
1064,2022-05-14,9,1.4189444444444514,60.020236111111075,221.0008861111112,0.9008361111111096,0.2608972222222213,2022-05-14 09:00:00
1065,2022-05-14,10,2.914336111111108,59.97154999999999,220.45044444444488,1.904522222222233,0.28360555555554906,2022-05-14 10:00:00
1066,2022-05-14,11,2.4146611111111174,59.98785277777794,219.95211111111126,1.5717361111111048,0.2604138888888792,2022-05-14 11:00:00
1067,2022-05-14,12,2.886658333333332,59.99668888888897,223.45055000000073,1.9088888888888915,0.31510555555555436,2022-05-14 12:00:00
1068,2022-05-14,13,3.081583333333356,60.062947222222235,220.30342222222228,2.0167500000000262,0.2744249999999849,2022-05-14 13:00:00
1069,2022-05-14,14,3.1071972222222115,60.04547777777784,220.5114361111116,2.0376500000000024,0.26259166666666267,2022-05-14 14:00:00
1070,2022-05-14,15,2.363544444444443,60.015599999999964,220.3810888888893,1.5410361111111062,0.25008888888889064,2022-05-14 15:00:00
1071,2022-05-14,16,1.529972222222238,59.9990055555557,220.5731666666664,0.9843111111111108,0.22035277777779072,2022-05-14 16:00:00
1072,2022-05-14,17,0.7343305555555598,60.00896388888885,222.23150833333344,0.18887222222221467,0.3873111111111075,2022-05-14 17:00:00
1073,2022-05-14,18,0.7651111111111242,60.004077777777894,221.97513055555575,0.020652777777778467,0.5097694444444364,2022-05-14 18:00:00
1074,2022-05-14,19,0.7680166666666536,59.99310555555564,222.14575555555578,0.022597222222222678,0.5103333333333248,2022-05-14 19:00:00
1075,2022-05-14,20,0.7699694444444284,59.998549999999895,222.77345555555624,0.026702777777778408,0.5117416666666569,2022-05-14 20:00:00
1076,2022-05-14,21,0.7715388888888733,60.02393333333337,223.4635166666671,0.029141666666667367,0.517122222222209,2022-05-14 21:00:00
1077,2022-05-14,22,0.7753166666666903,60.04841944444436,224.16713333333365,0.029919444444445366,0.5203694444444287,2022-05-14 22:00:00
1078,2022-05-14,23,0.7791638608305599,60.02370931537629,225.0466694725031,0.030000000000000922,0.5256874298540766,2022-05-14 23:00:00
1079,2022-05-15,0,0.7738888888888794,59.95707499999989,223.20800555555547,0.02817777777777777,0.5182638888888754,2022-05-15 00:00:00
1080,2022-05-15,1,0.7729777777777738,59.946350000000024,223.5768999999988,0.02716666666666729,0.5199499999999849,2022-05-15 01:00:00
1081,2022-05-15,2,0.7760305555555613,60.05596944444435,223.9921194444448,0.02902777777777857,0.5209833333333174,2022-05-15 02:00:00
1082,2022-05-15,3,0.7761944444444604,59.97016666666687,224.25015555555527,0.029611111111111997,0.5202055555555403,2022-05-15 03:00:00
1083,2022-05-15,4,0.7762027777777935,59.93176388888885,224.3699416666662,0.029827777777778678,0.5206111111110955,2022-05-15 04:00:00
1084,2022-05-15,5,0.7796083333333679,59.94186388888881,224.32974166666665,0.027055555555556166,0.5236222222222039,2022-05-15 05:00:00
1085,2022-05-15,6,1.2302277777777764,59.97843611111109,224.01734722222196,0.58461666666667,0.4119222222222011,2022-05-15 06:00:00
1086,2022-05-15,7,1.56390277777778,60.0010416666666,223.65143611111168,0.9837888888888944,0.33627222222221875,2022-05-15 07:00:00
1087,2022-05-15,8,2.478627777777778,59.96271388888901,222.7849472222219,1.6287472222222341,0.2972611111110941,2022-05-15 08:00:00
1088,2022-05-15,9,2.2709472222222122,59.992816666666705,222.28793611111135,1.4866666666666646,0.28426111111109714,2022-05-15 09:00:00
1089,2022-05-15,10,3.2695277777777614,59.961091666666704,221.72276111111086,2.152650000000005,0.3094749999999939,2022-05-15 10:00:00
1090,2022-05-15,11,2.964058333333326,59.97086111111107,222.90979444444534,1.9554222222222313,0.32159166666666855,2022-05-15 11:00:00
1091,2022-05-15,12,2.966202777777775,60.070002777777866,223.80071666666646,1.9599777777777838,0.33489722222220875,2022-05-15 12:00:00
1092,2022-05-15,13,3.3539583333333325,59.995583333333215,223.14110555555513,2.2183305555555406,0.3357722222221999,2022-05-15 13:00:00
1093,2022-05-15,14,1.13662777777777,60.02833611111121,223.30514166666623,0.6982527777777703,0.28032499999998384,2022-05-15 14:00:00
1094,2022-05-15,15,1.454408333333324,60.034163888888855,223.8910749999996,0.924063888888887,0.29825833333332,2022-05-15 15:00:00
1095,2022-05-15,16,0.5795027777777825,60.01732500000004,223.60952499999965,0.25640277777778064,0.2811111111110989,2022-05-15 16:00:00
1096,2022-05-15,17,0.6081583333333312,59.997980555555536,222.83731944444472,0.12157499999998923,0.37055555555554426,2022-05-15 17:00:00
1097,2022-05-15,18,0.7699972222222062,60.03172500000011,222.63595833333315,0.027769444444444978,0.5118833333333239,2022-05-15 18:00:00
1098,2022-05-15,19,0.7700083333333174,60.0446388888889,222.69136111111186,0.028405555555556284,0.5124555555555455,2022-05-15 19:00:00
1099,2022-05-15,20,0.7702416666666554,60.04027777777799,222.69590833333305,0.028916666666667444,0.5133333333333224,2022-05-15 20:00:00
1100,2022-05-15,21,0.7715527777777662,60.0520472222223,223.06891111111054,0.02898888888888958,0.516349999999988,2022-05-15 21:00:00
1101,2022-05-15,22,0.7719854789165104,59.97326724378667,222.6974923205807,0.029438704272550475,0.5151410220608642,2022-05-15 22:00:00
1102,2022-05-15,23,0.779475000000029,59.977958333333284,224.73130833333346,0.029725000000000782,0.5254638888888689,2022-05-15 23:00:00
1103,2022-05-16,0,0.7795166666667023,60.05615555555544,224.5493833333331,0.02963333333333422,0.5245583333333143,2022-05-16 00:00:00
1104,2022-05-16,1,0.7797555555555905,60.02480833333329,224.68937500000018,0.029861111111112015,0.5259499999999799,2022-05-16 01:00:00
1105,2022-05-16,2,0.7777657393850824,59.99581259150813,224.2879677891651,0.029713030746706587,0.5215461200585492,2022-05-16 02:00:00
1106,2022-05-16,3,0.7749250000000019,59.92862222222228,223.83543888888943,0.02946666666666748,0.519974999999985,2022-05-16 03:00:00
1107,2022-05-16,4,0.7735638888888929,59.93425555555546,223.61507777777808,0.029311111111111957,0.5199999999999849,2022-05-16 04:00:00
1108,2022-05-16,5,0.7760194444444498,59.918938888888704,223.17357777777812,0.023950000000000225,0.5196055555555408,2022-05-16 05:00:00
1109,2022-05-16,6,0.7735166666666518,59.970105555555655,222.60115833333313,0.022377777777778128,0.5156222222222119,2022-05-16 06:00:00
1110,2022-05-16,7,0.9233444444444522,60.019077777777945,220.76784999999975,0.4105694444444418,0.3636416666666542,2022-05-16 07:00:00
1111,2022-05-16,8,1.5574722222222201,59.97409166666657,219.44865000000016,0.9839194444444535,0.2705166666666742,2022-05-16 08:00:00
1112,2022-05-16,9,1.82963333333333,59.99600277777779,220.20384444444466,1.1815222222222315,0.24823333333333822,2022-05-16 09:00:00
1113,2022-05-16,10,2.4811555555555596,59.98608333333355,219.8322583333336,1.6092333333333395,0.28717222222221,2022-05-16 10:00:00
1114,2022-05-16,11,1.7740194444444572,59.97443611111118,219.05025833333286,1.1394666666666726,0.2410166666666777,2022-05-16 11:00:00
1115,2022-05-16,12,1.8102944444444502,60.02822499999993,223.52583611111206,1.1796638888888884,0.2749638888888815,2022-05-16 12:00:00
1116,2022-05-16,13,1.8894666666666844,59.9890972222222,217.8638472222219,1.208933333333332,0.24833055555555944,2022-05-16 13:00:00
1117,2022-05-16,14,1.569833333333325,60.000819444444566,217.18605000000017,0.9839833333333341,0.2550194444444466,2022-05-16 14:00:00
1118,2022-05-16,15,1.2687638888888848,60.00591944444475,218.21898611111126,0.7916833333333269,0.24249722222223621,2022-05-16 15:00:00
1119,2022-05-16,16,0.7730638888888844,59.99600555555562,219.81275555555598,0.4364805555555592,0.25330833333333985,2022-05-16 16:00:00
1120,2022-05-16,17,0.7565138888888966,60.008202777777754,223.8577527777782,0.02705555555555507,0.506930555555539,2022-05-16 17:00:00
1121,2022-05-16,18,0.7704777777777664,60.00277777777776,223.2209833333332,0.023316666666667183,0.5170972222222087,2022-05-16 18:00:00
1122,2022-05-16,19,0.7715305555555503,60.013711111111085,223.24356944444457,0.02533888888888954,0.5167833333333212,2022-05-16 19:00:00
1123,2022-05-16,20,0.7763222222222605,59.9679444444444,224.36080277777756,0.028591666666667473,0.5221472222222052,2022-05-16 20:00:00
1124,2022-05-16,21,0.7769583333333606,60.044077777777645,224.498508333333,0.029038888888889856,0.5232805555555382,2022-05-16 21:00:00
1125,2022-05-16,22,0.7674527777778045,60.034413888889006,221.71716388888905,0.022066666666666995,0.5095555555555487,2022-05-16 22:00:00
1126,2022-05-16,23,0.7688749999999854,60.015838888888986,221.7480194444443,0.023900000000000508,0.5099166666666584,2022-05-16 23:00:00
1127,2022-05-17,0,0.7705722222222143,59.95550555555548,222.17315000000022,0.028288888888889786,0.51184999999999,2022-05-17 00:00:00
1128,2022-05-17,1,0.771099999999985,60.01146944444437,221.95451666666693,0.02681388888888819,0.5123249999999907,2022-05-17 01:00:00
1129,2022-05-17,2,0.769688888888873,60.021055555555606,221.8461472222223,0.021572222222222808,0.5104555555555469,2022-05-17 02:00:00
1130,2022-05-17,3,0.7699861111110955,59.964436111111226,222.2299055555555,0.023333333333333803,0.5113444444444353,2022-05-17 03:00:00
1131,2022-05-17,4,0.7700055555555395,59.94760833333338,222.20682500000055,0.02395000000000022,0.5114416666666574,2022-05-17 04:00:00
1132,2022-05-17,5,0.7725777777777804,59.96357777777784,222.26167500000014,0.020783333333333938,0.5149249999999881,2022-05-17 05:00:00
1133,2022-05-17,6,0.8590583333333306,59.99342222222218,221.69698333333397,0.24720277777777835,0.4268444444444217,2022-05-17 06:00:00
1134,2022-05-17,7,1.6417444444444567,59.9827722222222,220.547622222222,1.0560638888888931,0.24636111111111458,2022-05-17 07:00:00
1135,2022-05-17,8,3.0038916666666666,60.04728888888881,219.1204083333334,1.9504472222222158,0.2849694444444452,2022-05-17 08:00:00
1136,2022-05-17,9,3.8631388888888942,60.04445555555564,217.4790277777773,2.49732222222223,0.3420611111111069,2022-05-17 09:00:00
1137,2022-05-17,10,6.994152777777797,59.95868333333342,216.48687500000062,4.478183333333318,0.7635166666666596,2022-05-17 10:00:00
1138,2022-05-17,11,5.53984999999999,59.96349999999997,216.1872916666664,3.5558416666666837,0.4853638888888766,2022-05-17 11:00:00
1139,2022-05-17,12,6.267305555555574,59.983675000000105,222.36291666666557,4.112180555555544,0.7472166666666411,2022-05-17 12:00:00
1140,2022-05-17,13,5.12143333333336,60.02195555555567,217.68071666666708,3.30717777777774,0.4765833333333022,2022-05-17 13:00:00
1141,2022-05-17,14,4.304694444444464,60.018199999999915,217.24344166666654,2.787977777777781,0.2951249999999829,2022-05-17 14:00:00
1142,2022-05-17,15,4.0122305555555196,60.008902777777806,217.35172499999965,2.5970750000000282,0.29938611111110347,2022-05-17 15:00:00
1143,2022-05-17,16,2.398877777777787,60.00074999999994,217.45450555555576,1.5429638888888795,0.25616111111110945,2022-05-17 16:00:00
1144,2022-05-17,17,1.1910194444444349,59.983177777777634,221.293858333333,0.753241666666671,0.23919444444445284,2022-05-17 17:00:00
1145,2022-05-17,18,0.6852611111111321,60.02146388888878,220.3868027777776,0.1006944444444332,0.41008055555555617,2022-05-17 18:00:00
1146,2022-05-17,19,0.7592833333333804,59.98220555555551,220.37009722222177,0.02000000000000078,0.5002111111111109,2022-05-17 19:00:00
1147,2022-05-17,20,0.7685111111111256,59.98496111111104,222.40834722222192,0.02089722222222308,0.5126249999999891,2022-05-17 20:00:00
1148,2022-05-17,21,0.7775916666666715,60.00269722222204,224.63746111111058,0.02627222222222231,0.5234833333333151,2022-05-17 21:00:00
1149,2022-05-17,22,0.7711263275572812,60.0111375069872,222.86302683063187,0.023585802124092545,0.514346003353819,2022-05-17 22:00:00
1150,2022-05-17,23,0.7710527777777773,60.027511111111224,222.24798888888841,0.028894444444445225,0.5129833333333232,2022-05-17 23:00:00
1151,2022-05-18,0,0.7727138888888767,60.00484444444446,222.72717222222207,0.025469444444443823,0.5163861111110984,2022-05-18 00:00:00
1152,2022-05-18,1,0.770902777777772,59.98366388888895,222.6738861111115,0.021561111111111766,0.5143944444444328,2022-05-18 01:00:00
1153,2022-05-18,2,0.7724527777777704,59.98791944444435,222.97543611111092,0.023402777777778088,0.5176138888888756,2022-05-18 02:00:00
1154,2022-05-18,3,0.7735916666666658,59.979241666666525,223.1520138888895,0.025783333333333755,0.5192083333333182,2022-05-18 03:00:00
1155,2022-05-18,4,0.7739722222222314,59.990572222222276,223.29142222222222,0.02417777777777822,0.5196305555555405,2022-05-18 04:00:00
1156,2022-05-18,5,0.8694722222221986,59.98803055555573,223.43781111111102,0.19228055555555748,0.4743694444444109,2022-05-18 05:00:00
1157,2022-05-18,6,2.2926194444444494,59.998983333333214,222.45581111111065,1.4808722222222248,0.32577222222222213,2022-05-18 06:00:00
1158,2022-05-18,7,5.104788888888888,60.014983333333376,221.58809444444452,3.3524944444444515,0.49745555555555004,2022-05-18 07:00:00
1159,2022-05-18,8,7.6430222222222195,60.05749166666678,218.09583611111088,4.8930722222222345,0.9906583333333268,2022-05-18 08:00:00
1160,2022-05-18,9,9.755461111111115,60.015800000000084,216.85165833333411,6.275708333333314,0.9387194444444302,2022-05-18 09:00:00
1161,2022-05-18,10,10.62262777777776,59.951372222222595,218.5244888888885,6.89034166666667,0.9759555555555722,2022-05-18 10:00:00
1162,2022-05-18,11,12.093836111111125,59.96199444444454,218.1903249999995,7.831788888888878,1.1521555555555423,2022-05-18 11:00:00
1163,2022-05-18,12,11.78722499999999,59.96833611111129,223.54809444444444,7.8272027777777815,1.1178833333333338,2022-05-18 12:00:00
1164,2022-05-18,13,11.08680277777778,60.014902777777806,218.0468611111114,7.163183333333307,1.1245611111111113,2022-05-18 13:00:00
1165,2022-05-18,14,9.144500000000008,60.028558333333486,218.45066111111117,5.916097222222194,0.9404499999999945,2022-05-18 14:00:00
1166,2022-05-18,15,7.477952777777759,59.98941666666647,218.54900277777782,4.838061111111131,0.774669444444456,2022-05-18 15:00:00
1167,2022-05-18,16,4.320408333333306,59.99355277777764,219.07011666666676,2.8047194444444288,0.4122083333333185,2022-05-18 16:00:00
1168,2022-05-18,17,1.4937416666666576,60.00726666666664,224.0565722222223,0.9480333333333271,0.28305833333332814,2022-05-18 17:00:00
1169,2022-05-18,18,0.7369527777777828,60.00211666666665,223.24537777777817,0.02916111111111002,0.4915416666666564,2022-05-18 18:00:00
1170,2022-05-18,19,0.7665277777778139,59.99913888888879,222.6093277777776,0.02159444444444464,0.5102749999999917,2022-05-18 19:00:00
1171,2022-05-18,20,0.767605555555546,60.03450833333323,222.51596388888922,0.022572222222222642,0.5119444444444344,2022-05-18 20:00:00
1172,2022-05-18,21,0.771372222222235,60.00478055555565,223.35455277777763,0.02624166666666741,0.5159194444444309,2022-05-18 21:00:00
1173,2022-05-18,22,0.7691388888888906,60.00086944444452,222.47757500000023,0.024944444444445147,0.512080555555546,2022-05-18 22:00:00
1174,2022-05-18,23,0.7683361111111057,59.99588055555557,221.56996111111113,0.028511111111111615,0.5097583333333253,2022-05-18 23:00:00
1175,2022-05-19,0,0.7695305555555445,60.00989722222224,221.72223055555543,0.026772222222222024,0.5102861111111026,2022-05-19 00:00:00
1176,2022-05-19,1,0.7663916666666918,59.993844444444555,221.4329861111112,0.020897222222222813,0.5089638888888817,2022-05-19 01:00:00
1177,2022-05-19,2,0.7657361111111127,60.00980277777761,221.39147222222172,0.02090555555555623,0.5087805555555484,2022-05-19 02:00:00
1178,2022-05-19,3,0.7682083333333236,60.00144166666677,221.71111388888883,0.02225555555555607,0.509861111111103,2022-05-19 03:00:00
1179,2022-05-19,4,0.7681916666666603,59.99873888888884,221.67632499999888,0.023497222222222554,0.5098138888888808,2022-05-19 04:00:00
1180,2022-05-19,5,0.8379999999999888,60.013322222222214,221.68321388888907,0.17979722222222277,0.45265555555553855,2022-05-19 05:00:00
1181,2022-05-19,6,1.8103027777777734,59.99529444444421,220.7137916666665,1.1696250000000037,0.2552027777777734,2022-05-19 06:00:00
1182,2022-05-19,7,2.8170888888889056,59.96903611111104,221.12484444444462,1.8465027777777938,0.2870111111110998,2022-05-19 07:00:00
1183,2022-05-19,8,5.968730555555564,60.01408333333328,217.60790555555593,3.8505416666666723,0.5609694444444299,2022-05-19 08:00:00
1184,2022-05-19,9,8.052152777777767,59.99046111111116,217.9744194444443,5.19782777777779,0.8134333333333307,2022-05-19 09:00:00
1185,2022-05-19,10,9.49728333333335,59.977897222222104,216.883991666666,6.100950000000006,0.9733333333333326,2022-05-19 10:00:00
1186,2022-05-19,11,9.950941666666676,59.944441666666535,215.88739166666625,6.357652777777789,1.0569666666666702,2022-05-19 11:00:00
1187,2022-05-19,12,8.520074999999995,60.03095555555576,222.44361111111098,5.609058333333327,0.9299722222222233,2022-05-19 12:00:00
1188,2022-05-19,13,9.875869444444403,60.02192222222209,216.3407972222225,6.317758333333329,1.0739472222222215,2022-05-19 13:00:00
