TIME_TO_INTERVAL,Current,Frequency,Voltage,kP,kQ
2022-03-03 17:00:00+00:00,,,,,
2022-03-03 17:15:00+00:00,,,,,
2022-03-03 17:30:00+00:00,,,,,
2022-03-03 17:45:00+00:00,,,,,
2022-03-03 18:00:00+00:00,,,,,
2022-03-03 18:15:00+00:00,,,,,
2022-03-03 18:30:00+00:00,,,,,
2022-03-03 18:45:00+00:00,,,,,
2022-03-03 19:00:00+00:00,,,,,
2022-03-03 19:15:00+00:00,,,,,
2022-03-03 19:30:00+00:00,,,,,
2022-03-03 19:45:00+00:00,,,,,
2022-03-03 20:00:00+00:00,,,,,
2022-03-03 20:15:00+00:00,,,,,
2022-03-03 20:30:00+00:00,,,,,
2022-03-03 20:45:00+00:00,,,,,
2022-03-03 21:00:00+00:00,,,,,
2022-03-03 21:15:00+00:00,,,,,
2022-03-03 21:30:00+00:00,,,,,
2022-03-03 21:45:00+00:00,,,,,
2022-03-03 22:00:00+00:00,,,,,
2022-03-03 22:15:00+00:00,,,,,
2022-03-03 22:30:00+00:00,,,,,
2022-03-03 22:45:00+00:00,,,,,
2022-03-03 23:00:00+00:00,,,,,
2022-03-03 23:15:00+00:00,,,,,
2022-03-03 23:30:00+00:00,,,,,
2022-03-03 23:45:00+00:00,,,,,
2022-03-04 00:00:00+00:00,,,,,
2022-03-04 00:15:00+00:00,,,,,
2022-03-04 00:30:00+00:00,,,,,
2022-03-04 00:45:00+00:00,,,,,
2022-03-04 01:00:00+00:00,,,,,
2022-03-04 01:15:00+00:00,,,,,
2022-03-04 01:30:00+00:00,,,,,
2022-03-04 01:45:00+00:00,,,,,
2022-03-04 02:00:00+00:00,,,,,
2022-03-04 02:15:00+00:00,,,,,
2022-03-04 02:30:00+00:00,,,,,
2022-03-04 02:45:00+00:00,,,,,
2022-03-04 03:00:00+00:00,,,,,
2022-03-04 03:15:00+00:00,,,,,
2022-03-04 03:30:00+00:00,,,,,
2022-03-04 03:45:00+00:00,,,,,
2022-03-04 04:00:00+00:00,,,,,
2022-03-04 04:15:00+00:00,,,,,
2022-03-04 04:30:00+00:00,,,,,
2022-03-04 04:45:00+00:00,,,,,
2022-03-04 05:00:00+00:00,,,,,
2022-03-04 05:15:00+00:00,,,,,
2022-03-04 05:30:00+00:00,,,,,
2022-03-04 05:45:00+00:00,,,,,
2022-03-04 06:00:00+00:00,,,,,
2022-03-04 06:15:00+00:00,,,,,
2022-03-04 06:30:00+00:00,,,,,
2022-03-04 06:45:00+00:00,,,,,
2022-03-04 07:00:00+00:00,,,,,
2022-03-04 07:15:00+00:00,,,,,
2022-03-04 07:30:00+00:00,,,,,
2022-03-04 07:45:00+00:00,,,,,
2022-03-04 08:00:00+00:00,,,,,
2022-03-04 08:15:00+00:00,,,,,
2022-03-04 08:30:00+00:00,,,,,
2022-03-04 08:45:00+00:00,,,,,
