index,expDate,model,domain,level,variable,lat,lng,obsDay,fHour,data,TIME_TO_INTERVAL,hour,date,Date,ForecastBeforeDays
2021101409,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,645.94,2021-10-14 09:0:00,9,2021-10-14,2021-10-14,-1 days
2021101410,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,605.36,2021-10-14 10:0:00,10,2021-10-14,2021-10-14,-1 days
2021101411,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,118.37,2021-10-14 11:0:00,11,2021-10-14,2021-10-14,-1 days
2021101412,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,750.78,2021-10-14 12:0:00,12,2021-10-14,2021-10-14,-1 days
2021101413,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,733.87,2021-10-14 13:0:00,13,2021-10-14,2021-10-14,-1 days
2021101414,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,605.36,2021-10-14 14:0:00,14,2021-10-14,2021-10-14,-1 days
2021101415,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,405.83,2021-10-14 15:0:00,15,2021-10-14,2021-10-14,-1 days
2021101416,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,152.19,2021-10-14 16:0:00,16,2021-10-14,2021-10-14,-1 days
2021101417,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,13.53,2021-10-14 17:0:00,17,2021-10-14,2021-10-14,-1 days
2021101418,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.38,2021-10-14 18:0:00,18,2021-10-14,2021-10-14,-1 days
2021101419,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-14 19:0:00,19,2021-10-14,2021-10-14,-1 days
2021101420,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-14 20:0:00,20,2021-10-14,2021-10-14,-1 days
2021101421,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-14 21:0:00,21,2021-10-14,2021-10-14,-1 days
2021101422,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-14 22:0:00,22,2021-10-14,2021-10-14,-1 days
2021101423,2021-10-15,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-14 23:0:00,23,2021-10-14,2021-10-14,-1 days
2021101500,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 00:0:00,0,2021-10-15,2021-10-15,-1 days
2021101501,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 01:0:00,1,2021-10-15,2021-10-15,-1 days
2021101502,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.57,2021-10-15 02:0:00,2,2021-10-15,2021-10-15,-1 days
2021101503,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 03:0:00,3,2021-10-15,2021-10-15,-1 days
2021101504,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 04:0:00,4,2021-10-15,2021-10-15,-1 days
2021101505,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 05:0:00,5,2021-10-15,2021-10-15,-1 days
2021101506,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,42.9,2021-10-15 06:0:00,6,2021-10-15,2021-10-15,-1 days
2021101507,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,278.83,2021-10-15 07:0:00,7,2021-10-15,2021-10-15,-1 days
2021101508,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,457.57,2021-10-15 08:0:00,8,2021-10-15,2021-10-15,-1 days
2021101509,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,482.6,2021-10-15 09:0:00,9,2021-10-15,2021-10-15,-1 days
2021101510,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,807.91,2021-10-15 10:0:00,10,2021-10-15,2021-10-15,-1 days
2021101511,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,879.4,2021-10-15 11:0:00,11,2021-10-15,2021-10-15,-1 days
2021101512,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,843.65,2021-10-15 12:0:00,12,2021-10-15,2021-10-15,-1 days
2021101513,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,271.69,2021-10-15 13:0:00,13,2021-10-15,2021-10-15,-1 days
2021101514,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,368.2,2021-10-15 14:0:00,14,2021-10-15,2021-10-15,-1 days
2021101515,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,321.73,2021-10-15 15:0:00,15,2021-10-15,2021-10-15,-1 days
2021101516,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,96.52,2021-10-15 16:0:00,16,2021-10-15,2021-10-15,-1 days
2021101517,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,14.3,2021-10-15 17:0:00,17,2021-10-15,2021-10-15,-1 days
2021101518,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 18:0:00,18,2021-10-15,2021-10-15,-1 days
2021101519,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 19:0:00,19,2021-10-15,2021-10-15,-1 days
2021101520,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 20:0:00,20,2021-10-15,2021-10-15,-1 days
2021101521,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 21:0:00,21,2021-10-15,2021-10-15,-1 days
2021101522,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.57,2021-10-15 22:0:00,22,2021-10-15,2021-10-15,-1 days
2021101523,2021-10-16,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-15 23:0:00,23,2021-10-15,2021-10-15,-1 days
2021101600,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 00:0:00,0,2021-10-16,2021-10-16,-1 days
2021101601,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.57,2021-10-16 01:0:00,1,2021-10-16,2021-10-16,-1 days
2021101602,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 02:0:00,2,2021-10-16,2021-10-16,-1 days
2021101603,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.57,2021-10-16 03:0:00,3,2021-10-16,2021-10-16,-1 days
2021101604,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 04:0:00,4,2021-10-16,2021-10-16,-1 days
2021101605,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 05:0:00,5,2021-10-16,2021-10-16,-1 days
2021101606,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,60.77,2021-10-16 06:0:00,6,2021-10-16,2021-10-16,-1 days
2021101607,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,289.56,2021-10-16 07:0:00,7,2021-10-16,2021-10-16,-1 days
2021101608,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,511.2,2021-10-16 08:0:00,8,2021-10-16,2021-10-16,-1 days
2021101609,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,636.31,2021-10-16 09:0:00,9,2021-10-16,2021-10-16,-1 days
2021101610,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,818.63,2021-10-16 10:0:00,10,2021-10-16,2021-10-16,-1 days
2021101611,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,857.95,2021-10-16 11:0:00,11,2021-10-16,2021-10-16,-1 days
2021101612,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,854.38,2021-10-16 12:0:00,12,2021-10-16,2021-10-16,-1 days
2021101613,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,768.58,2021-10-16 13:0:00,13,2021-10-16,2021-10-16,-1 days
2021101614,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,607.72,2021-10-16 14:0:00,14,2021-10-16,2021-10-16,-1 days
2021101615,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,418.25,2021-10-16 15:0:00,15,2021-10-16,2021-10-16,-1 days
2021101616,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,157.29,2021-10-16 16:0:00,16,2021-10-16,2021-10-16,-1 days
2021101617,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,14.3,2021-10-16 17:0:00,17,2021-10-16,2021-10-16,-1 days
2021101618,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 18:0:00,18,2021-10-16,2021-10-16,-1 days
2021101619,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 19:0:00,19,2021-10-16,2021-10-16,-1 days
2021101620,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,7.15,2021-10-16 20:0:00,20,2021-10-16,2021-10-16,-1 days
2021101621,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 21:0:00,21,2021-10-16,2021-10-16,-1 days
2021101622,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 22:0:00,22,2021-10-16,2021-10-16,-1 days
2021101623,2021-10-17,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-16 23:0:00,23,2021-10-16,2021-10-16,-1 days
2021101900,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 00:0:00,0,2021-10-19,2021-10-19,-1 days
2021101901,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.47,2021-10-19 01:0:00,1,2021-10-19,2021-10-19,-1 days
2021101902,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 02:0:00,2,2021-10-19,2021-10-19,-1 days
2021101903,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.47,2021-10-19 03:0:00,3,2021-10-19,2021-10-19,-1 days
2021101904,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 04:0:00,4,2021-10-19,2021-10-19,-1 days
2021101905,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 05:0:00,5,2021-10-19,2021-10-19,-1 days
2021101906,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,55.56,2021-10-19 06:0:00,6,2021-10-19,2021-10-19,-1 days
2021101907,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,274.32,2021-10-19 07:0:00,7,2021-10-19,2021-10-19,-1 days
2021101908,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,493.09,2021-10-19 08:0:00,8,2021-10-19,2021-10-19,-1 days
2021101909,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,673.65,2021-10-19 09:0:00,9,2021-10-19,2021-10-19,-1 days
2021101910,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,795.19,2021-10-19 10:0:00,10,2021-10-19,2021-10-19,-1 days
2021101911,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,850.75,2021-10-19 11:0:00,11,2021-10-19,2021-10-19,-1 days
2021101912,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,836.86,2021-10-19 12:0:00,12,2021-10-19,2021-10-19,-1 days
2021101913,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,750.05,2021-10-19 13:0:00,13,2021-10-19,2021-10-19,-1 days
2021101914,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,600.73,2021-10-19 14:0:00,14,2021-10-19,2021-10-19,-1 days
2021101915,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,402.8,2021-10-19 15:0:00,15,2021-10-19,2021-10-19,-1 days
2021101916,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,177.09,2021-10-19 16:0:00,16,2021-10-19,2021-10-19,-1 days
2021101917,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,10.42,2021-10-19 17:0:00,17,2021-10-19,2021-10-19,-1 days
2021101918,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 18:0:00,18,2021-10-19,2021-10-19,-1 days
2021101919,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 19:0:00,19,2021-10-19,2021-10-19,-1 days
2021101920,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 20:0:00,20,2021-10-19,2021-10-19,-1 days
2021101921,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 21:0:00,21,2021-10-19,2021-10-19,-1 days
2021101922,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 22:0:00,22,2021-10-19,2021-10-19,-1 days
2021101923,2021-10-20,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-19 23:0:00,23,2021-10-19,2021-10-19,-1 days
2021102000,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 00:0:00,0,2021-10-20,2021-10-20,-1 days
2021102001,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.45,2021-10-20 01:0:00,1,2021-10-20,2021-10-20,-1 days
2021102002,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 02:0:00,2,2021-10-20,2021-10-20,-1 days
2021102003,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.45,2021-10-20 03:0:00,3,2021-10-20,2021-10-20,-1 days
2021102004,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 04:0:00,4,2021-10-20,2021-10-20,-1 days
2021102005,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 05:0:00,5,2021-10-20,2021-10-20,-1 days
2021102006,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,51.79,2021-10-20 06:0:00,6,2021-10-20,2021-10-20,-1 days
2021102007,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,265.86,2021-10-20 07:0:00,7,2021-10-20,2021-10-20,-1 days
2021102008,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,473.03,2021-10-20 08:0:00,8,2021-10-20,2021-10-20,-1 days
2021102009,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,652.57,2021-10-20 09:0:00,9,2021-10-20,2021-10-20,-1 days
2021102010,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,776.87,2021-10-20 10:0:00,10,2021-10-20,2021-10-20,-1 days
2021102011,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,845.93,2021-10-20 11:0:00,11,2021-10-20,2021-10-20,-1 days
2021102012,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,832.11,2021-10-20 12:0:00,12,2021-10-20,2021-10-20,-1 days
2021102013,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,745.8,2021-10-20 13:0:00,13,2021-10-20,2021-10-20,-1 days
2021102014,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,597.33,2021-10-20 14:0:00,14,2021-10-20,2021-10-20,-1 days
2021102015,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,393.61,2021-10-20 15:0:00,15,2021-10-20,2021-10-20,-1 days
2021102016,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,162.28,2021-10-20 16:0:00,16,2021-10-20,2021-10-20,-1 days
2021102017,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,6.91,2021-10-20 17:0:00,17,2021-10-20,2021-10-20,-1 days
2021102018,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.45,2021-10-20 18:0:00,18,2021-10-20,2021-10-20,-1 days
2021102019,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 19:0:00,19,2021-10-20,2021-10-20,-1 days
2021102020,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 20:0:00,20,2021-10-20,2021-10-20,-1 days
2021102021,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 21:0:00,21,2021-10-20,2021-10-20,-1 days
2021102022,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 22:0:00,22,2021-10-20,2021-10-20,-1 days
2021102023,2021-10-21,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-20 23:0:00,23,2021-10-20,2021-10-20,-1 days
2021102100,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 00:0:00,0,2021-10-21,2021-10-21,-1 days
2021102101,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 01:0:00,1,2021-10-21,2021-10-21,-1 days
2021102102,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 02:0:00,2,2021-10-21,2021-10-21,-1 days
2021102103,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 03:0:00,3,2021-10-21,2021-10-21,-1 days
2021102104,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 04:0:00,4,2021-10-21,2021-10-21,-1 days
2021102105,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.46,2021-10-21 05:0:00,5,2021-10-21,2021-10-21,-1 days
2021102106,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,17.28,2021-10-21 06:0:00,6,2021-10-21,2021-10-21,-1 days
2021102107,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,120.98,2021-10-21 07:0:00,7,2021-10-21,2021-10-21,-1 days
2021102108,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,477.02,2021-10-21 08:0:00,8,2021-10-21,2021-10-21,-1 days
2021102109,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,663.69,2021-10-21 09:0:00,9,2021-10-21,2021-10-21,-1 days
2021102110,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,767.39,2021-10-21 10:0:00,10,2021-10-21,2021-10-21,-1 days
2021102111,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,839.98,2021-10-21 11:0:00,11,2021-10-21,2021-10-21,-1 days
2021102112,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,812.32,2021-10-21 12:0:00,12,2021-10-21,2021-10-21,-1 days
2021102113,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,743.19,2021-10-21 13:0:00,13,2021-10-21,2021-10-21,-1 days
2021102114,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,587.64,2021-10-21 14:0:00,14,2021-10-21,2021-10-21,-1 days
2021102115,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,390.61,2021-10-21 15:0:00,15,2021-10-21,2021-10-21,-1 days
2021102116,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,169.38,2021-10-21 16:0:00,16,2021-10-21,2021-10-21,-1 days
2021102117,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,6.91,2021-10-21 17:0:00,17,2021-10-21,2021-10-21,-1 days
2021102118,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 18:0:00,18,2021-10-21,2021-10-21,-1 days
2021102119,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 19:0:00,19,2021-10-21,2021-10-21,-1 days
2021102120,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 20:0:00,20,2021-10-21,2021-10-21,-1 days
2021102121,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.46,2021-10-21 21:0:00,21,2021-10-21,2021-10-21,-1 days
2021102122,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 22:0:00,22,2021-10-21,2021-10-21,-1 days
2021102123,2021-10-22,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-21 23:0:00,23,2021-10-21,2021-10-21,-1 days
2021102200,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 00:0:00,0,2021-10-22,2021-10-22,-1 days
2021102201,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 01:0:00,1,2021-10-22,2021-10-22,-1 days
2021102202,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 02:0:00,2,2021-10-22,2021-10-22,-1 days
2021102203,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 03:0:00,3,2021-10-22,2021-10-22,-1 days
2021102204,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 04:0:00,4,2021-10-22,2021-10-22,-1 days
2021102205,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 05:0:00,5,2021-10-22,2021-10-22,-1 days
2021102206,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.42,2021-10-22 06:0:00,6,2021-10-22,2021-10-22,-1 days
2021102207,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,6.84,2021-10-22 07:0:00,7,2021-10-22,2021-10-22,-1 days
2021102208,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,23.95,2021-10-22 08:0:00,8,2021-10-22,2021-10-22,-1 days
2021102209,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,30.79,2021-10-22 09:0:00,9,2021-10-22,2021-10-22,-1 days
2021102210,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,37.63,2021-10-22 10:0:00,10,2021-10-22,2021-10-22,-1 days
2021102211,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,68.43,2021-10-22 11:0:00,11,2021-10-22,2021-10-22,-1 days
2021102212,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,68.43,2021-10-22 12:0:00,12,2021-10-22,2021-10-22,-1 days
2021102213,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,47.9,2021-10-22 13:0:00,13,2021-10-22,2021-10-22,-1 days
2021102214,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,20.53,2021-10-22 14:0:00,14,2021-10-22,2021-10-22,-1 days
2021102215,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,27.37,2021-10-22 15:0:00,15,2021-10-22,2021-10-22,-1 days
2021102216,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,6.84,2021-10-22 16:0:00,16,2021-10-22,2021-10-22,-1 days
2021102217,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.42,2021-10-22 17:0:00,17,2021-10-22,2021-10-22,-1 days
2021102218,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 18:0:00,18,2021-10-22,2021-10-22,-1 days
2021102219,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 19:0:00,19,2021-10-22,2021-10-22,-1 days
2021102220,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 20:0:00,20,2021-10-22,2021-10-22,-1 days
2021102221,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 21:0:00,21,2021-10-22,2021-10-22,-1 days
2021102222,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 22:0:00,22,2021-10-22,2021-10-22,-1 days
2021102223,2021-10-23,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-22 23:0:00,23,2021-10-22,2021-10-22,-1 days
2021102300,2021-10-24,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-23 00:0:00,0,2021-10-23,2021-10-23,-1 days
2021102301,2021-10-24,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,3.41,2021-10-23 01:0:00,1,2021-10-23,2021-10-23,-1 days
2021102302,2021-10-24,msm.nc.v3,,sfc,dswrf,24.066582999999998,120.560722,3,96,0.0,2021-10-23 02:0:00,2,2021-10-23,2021-10-23,-1 days
